RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
229,Wesley Johnson,LAC,SF,74,403,215,61,62,77,40.8,74.1,33.9,43,90,60,55,1485,1,0,975.5
230,Trevor Booker,IND,PF,68,428,318,82,21,27,51.6,71,23.5,66,169,8,59,1158,4,0,969.6
231,James Ennis,DET,SF,72,512,224,71,18,47,47.4,83.6,33.3,97,131,51,57,1603,1,0,960.3
232,Zaza Pachulia,GS,C,69,373,321,109,17,38,56.7,80.6,0,75,149,0,73,971,2,0,958.7
233,Avery Bradley,LAC,SG,46,656,116,94,8,51,41.4,76.8,36.9,63,184,75,101,1433,0,0,953.2
234,Dante Cunningham,BKN,SF,73,417,298,48,30,39,45.1,59.6,34.5,31,106,58,34,1561,1,0,950.6
235,Tony Snell,MIL,SG,75,516,141,99,28,47,43.5,79.2,40.3,38,77,108,37,2053,0,0,946.7
236,Troy Daniels,PHO,SG,79,703,127,48,5,26,40.3,87.5,40,56,49,183,56,1620,0,0,933.4
237,Tyler Zeller,MIL,C,66,441,304,47,35,15,56,72.2,35.7,57,177,10,47,1108,0,0,929.3
238,Tyson Chandler,PHO,C,46,300,418,53,27,16,64.7,62.4,0,58,121,0,59,1150,4,0,908.1
239,Ian Clark,NO,SG,74,551,128,110,10,33,44.8,76.3,31.8,45,160,62,57,1454,0,0,898.6
240,Luc Richard Mbah a Moute,HOU,PF,61,460,186,55,25,72,48.1,68.4,36.4,65,103,63,69,1563,0,0,890.7
241,Ian Mahinmi,WAS,C,77,366,312,53,42,38,55.6,70.3,0,90,138,0,101,1145,1,0,878.9
242,Isaiah Taylor,ATL,PG,67,445,94,206,10,34,41.8,70.2,25,99,143,20,85,1166,0,0,869.8
243,Quincy Acy,BKN,SF,70,411,257,57,28,34,35.6,81.7,34.9,49,28,102,60,1359,0,0,868.9
244,Maximilian Kleber,DAL,PF,72,386,234,51,47,26,48.9,74.6,31.2,44,111,40,30,1206,1,0,859.3
245,Alec Burks,UTA,SG,64,494,192,67,8,37,41.1,86.3,33.1,107,123,47,60,1056,0,0,854.9
246,Milos Teodosic,LAC,PG,45,429,126,209,5,23,41.9,84.8,37.9,39,63,88,97,1134,0,0,852.7
247,Daniel Theis,BOS,PF,63,331,274,56,47,30,54.1,75.3,31,61,108,18,56,935,2,0,841.8
248,Nick Young,GS,SG,80,581,125,36,7,39,41.2,86.2,37.7,56,78,123,40,1393,0,0,837
249,Thon Maker,MIL,C,74,356,225,46,53,38,41.1,69.9,29.8,65,99,31,44,1237,0,0,833
250,Jonas Jerebko,UTA,PF,74,429,246,42,12,24,46.6,80.7,41.4,46,94,65,27,1133,0,0,832.2
251,Mike Muscala,ATL,PF,53,405,230,51,27,31,45.8,91.9,37.1,57,81,62,42,1060,2,0,831.5
252,Justin Jackson,SAC,SF,68,453,187,74,13,28,44.2,72.2,30.8,26,128,57,40,1505,0,0,830.4
253,Bryn Forbes,SA,SG,80,555,110,80,2,28,42.1,66.7,39,48,120,89,37,1517,0,0,830
254,OG Anunoby,TOR,SF,74,438,184,55,14,52,47.1,62.9,37.1,39,90,73,45,1481,0,0,828.3
255,Davis Bertans,SA,SF,77,456,153,74,28,26,44,81.6,37.3,40,67,94,36,1085,0,0,822.6
256,Royce O'Neale,UTA,SF,71,343,236,95,16,36,42.3,80.3,35.6,61,78,42,55,1194,1,0,817.7
257,Tony Parker,SA,PG,55,421,95,195,1,28,45.9,70.5,27,55,168,10,68,1070,0,0,817.5
258,Pat Connaughton,POR,SG,82,441,161,91,22,23,42.3,84.1,35.2,37,91,74,44,1487,0,0,816.7
259,Trey Burke,NY,PG,36,461,71,170,4,24,50.3,64.9,36.2,37,155,38,43,784,3,0,814.2
260,Shaun Livingston,GS,PG,71,394,131,140,20,35,50.1,82,0,50,172,0,58,1129,0,0,813.2
261,Frank Mason III,SAC,PG,52,413,130,147,10,34,37.9,81.7,36,94,113,31,65,983,0,0,812.5
262,Tristan Thompson,CLE,C,53,307,352,33,17,16,55.9,54.4,0,43,132,0,36,1072,3,0,808.9
263,Maurice Harkless,POR,SF,59,385,162,53,43,48,49.5,71.2,41.5,42,98,49,40,1264,0,0,800.9
264,Corey Brewer,OKC,SF,72,380,154,65,14,79,44.9,72.2,28.2,65,111,31,49,1208,0,0,799.3
265,Deyonta Davis,MEM,C,62,360,250,40,39,15,60.8,66.7,0,38,161,0,32,941,1,0,796
266,Jordan Bell,GS,PF,57,262,207,102,56,35,62.7,68.2,0,30,116,0,51,808,1,0,794.4
267,Jodie Meeks,WAS,SG,77,487,126,70,4,29,39.9,86.3,34.3,101,85,72,37,1118,0,0,772.2
268,Patrick Patterson,OKC,PF,82,318,193,57,23,49,39.8,87,38.6,40,40,66,33,1270,0,0,746.1
269,Gerald Green,HOU,SG,41,497,132,25,15,24,40.7,85,36.9,51,58,110,31,928,0,0,739.9
270,Kevon Looney,GS,SF,66,267,215,42,56,34,58,54.5,20,42,111,1,31,909,0,0,737
271,Isaiah Thomas,LAL,PG,33,486,67,153,3,15,37.3,89.3,29.3,117,102,55,95,870,0,0,736.9
272,Noah Vonleh,CHI,PF,54,264,311,34,17,19,44.4,62.1,30.3,36,84,20,31,875,3,0,729.2
273,Richaun Holmes,PHI,PF,48,311,211,61,29,20,56,66.1,12.9,37,131,4,25,745,1,0,728.7
274,Malcolm Delaney,ATL,PG,54,338,100,163,6,35,38.2,80.4,37.1,74,63,46,66,1013,0,0,718.5
275,Eric Moreland,DET,PF,67,143,278,78,51,31,54.1,37.9,0,11,66,0,42,805,2,0,715.6
276,Ben McLemore,MEM,SG,56,422,139,51,15,38,42.1,82.8,34.6,53,102,55,61,1089,0,0,710.3
277,Joe Johnson,HOU,SG,55,372,172,83,7,18,40.6,88.9,27.6,40,106,40,49,1205,0,0,703.9
278,Norman Powell,TOR,SF,70,385,119,89,16,37,40.1,82.1,28.5,32,97,53,66,1062,0,0,701.3
279,Salah Mejri,DAL,C,60,214,246,35,67,22,64.2,57.6,0,38,88,0,39,729,1,0,700.7
280,Vince Carter,SAC,SG,58,313,148,69,26,42,40.3,75.7,34.5,28,57,57,36,1026,0,0,694.1
281,JaVale McGee,GS,C,65,310,169,33,57,21,62.1,73.1,0,38,136,0,27,614,0,0,691.3
282,Tyler Dorsey,ATL,SG,56,405,130,79,5,17,37.6,71.4,36,45,72,72,37,974,0,0,686.5
283,Jabari Parker,MIL,PF,31,391,151,59,10,25,48.2,74.1,38.3,40,129,31,45,742,3,0,685.7
284,Dion Waiters,MIA,SG,30,429,77,113,9,23,39.8,73.9,30.6,51,111,52,70,917,0,0,684.9
285,Zach Collins,POR,C,66,292,221,52,31,17,39.7,64.3,31,27,80,35,59,1045,0,0,672.2
286,Cristiano Da Silva Felicio,CHI,C,55,308,233,55,11,16,59.1,66.7,0,54,127,0,54,977,3,0,670.1
287,Nene Hilario,HOU,C,52,340,177,45,14,28,56.9,63.6,0,68,136,0,39,758,0,0,664.9
288,Michael Carter-Williams,CHA,PG,52,239,138,116,23,45,33.2,82,23.7,73,62,14,54,834,0,0,660.6
289,Tim Frazier,WAS,PG,59,176,115,194,7,47,39.5,76.7,30.4,23,51,17,57,837,0,0,656
290,Omri Casspi,GS,SF,53,300,200,51,19,18,58,72.5,45.5,50,110,10,37,740,3,0,653.5
291,Mike James,NO,PG,36,336,90,126,7,28,38.4,76.2,26.5,64,97,26,50,686,0,0,653
292,Thabo Sefolosha,UTA,SF,38,312,161,33,12,52,49.2,81.5,38.1,44,86,32,30,805,2,0,652.7
293,Malik Monk,CHA,SG,63,421,66,91,9,20,36,84.2,34.2,32,70,83,49,853,0,0,645.7
294,Sindarius Thornwell,LAC,SG,73,282,140,67,26,48,42.9,67,37.7,59,77,23,53,1155,0,0,645.5
295,Marreese Speights,ORL,PF,52,402,133,40,22,8,39.5,72.7,36.9,40,52,86,40,676,1,0,641.6
296,Ekpe Udoh,UTA,C,63,162,150,53,74,43,50,75,0,42,60,0,20,809,0,0,635.5
297,Zach LaVine,CHI,PG,24,401,94,72,4,24,38.3,81.3,34.1,87,94,42,43,655,0,0,634.8
298,Jameer Nelson,DET,PG,50,247,103,179,4,27,38.9,80,33.1,16,54,41,68,1013,0,0,633.1
299,Lance Thomas,NY,SF,73,298,175,44,14,30,38.2,83,40.3,44,52,50,40,1353,0,0,622
300,Langston Galloway,DET,SG,58,360,92,58,5,35,37.1,80.5,34.4,33,51,75,18,863,0,0,619.4
301,Andre Roberson,OKC,SG,39,194,185,46,35,46,53.7,31.6,22.2,12,79,8,30,1036,0,0,617
302,Miles Plumlee,ATL,C,55,237,228,45,30,17,58.3,45,0,27,105,0,63,917,1,0,609.1
303,Sam Dekker,LAC,SF,73,303,174,38,9,24,49.4,66.1,16.7,37,118,10,33,882,0,0,601.8
304,Alex Abrines,OKC,SG,75,353,114,28,8,38,39.5,84.8,38,39,31,84,25,1134,0,0,598.8
305,Cheick Diallo,NO,PF,53,254,211,19,21,11,58,75.8,0,50,102,0,28,581,3,0,571.7
306,Tyrone Wallace,LAC,SG,30,291,105,71,13,27,44.5,78.2,25,61,100,10,46,851,0,0,557.5
307,Treveon Graham,CHA,SG,63,273,121,59,2,33,43.4,69.5,41.2,41,56,40,27,1049,0,0,549.7
308,Jose Calderon,CLE,PG,57,255,84,117,2,27,50.3,80,46.4,24,48,45,41,914,0,0,548.3
309,Guillermo Hernangomez,CHA,C,48,246,182,33,16,18,55.5,65.6,41.7,59,86,5,34,494,4,0,547.9
310,Wesley Iwundu,ORL,SF,62,229,137,57,12,33,42.7,72.3,19.6,34,84,9,30,1020,0,0,538.9
311,Tyler Ennis,LAL,PG,54,224,96,105,10,30,42,75.9,25,22,80,14,38,683,1,0,538.7
312,Quinn Cook,GS,PG,33,312,82,89,1,12,48.4,88,44.2,22,76,46,32,740,0,0,537.9
313,Cody Zeller,CHA,C,33,233,175,31,21,14,55.2,71.8,66.7,61,83,2,33,627,0,0,526.5
314,Al Jefferson,IND,C,36,252,143,30,23,16,53.4,83.3,0,30,111,0,21,483,1,0,525.6
315,Channing Frye,LAL,PF,53,264,135,38,13,18,49.1,89.5,33.9,17,65,39,21,694,0,0,524
316,Danilo Gallinari,LAC,SF,21,321,101,42,10,12,39.8,93.1,32.4,81,66,36,26,671,0,0,523.2
317,Jawun Evans,LAC,PG,48,231,84,100,6,36,35.2,77.6,27.8,38,74,15,44,777,0,0,521.8
318,Shane Larkin,BOS,PG,54,231,92,98,3,29,38.4,86.5,36,32,53,31,33,775,1,0,519.4
319,Chandler Parsons,MEM,SF,36,284,90,69,11,18,46.2,63,42.1,17,57,51,35,690,0,0,518.5
320,Patrick McCaw,GS,SG,58,229,83,81,10,43,40.7,76.5,23.8,26,73,19,41,973,0,0,515.1
321,Cameron Payne,CHI,PG,25,221,69,113,9,26,40.5,75,38.5,12,52,35,36,581,1,0,507.3
322,Sean Kilpatrick,CHI,SG,52,330,87,46,5,13,37.5,88.9,32.2,64,64,46,38,640,0,0,501.4
323,Jerryd Bayless,PHI,PG,39,307,80,54,6,23,41.6,79.5,37,35,55,54,46,924,0,0,496
323,Khem Birch,ORL,C,42,178,180,34,21,15,54,68.9,0,42,68,0,21,578,3,0,496
325,Sterling Brown,MIL,SG,54,217,143,25,13,31,40,87.5,35.2,21,50,32,25,776,0,0,489.1
326,Joffrey Lauvergne,SA,C,55,226,171,41,3,9,51.6,63.8,0,30,98,0,33,534,1,0,483.7
327,Wayne Selden,MEM,SG,35,325,56,66,5,18,43.1,74.6,40.2,44,67,49,54,690,0,0,483.2
328,Josh Huestis,OKC,SF,69,159,162,20,43,15,33,30,28.7,6,27,33,26,981,0,0,473.4
329,Paul Zipser,CHI,SF,54,218,131,46,15,20,34.6,73.1,33.6,19,44,37,43,823,0,0,471.2
330,Tarik Black,HOU,PF,51,180,164,13,30,21,59.1,46,9.1,29,74,1,35,536,2,0,463.3
331,Timothe Luwawu,PHI,SG,52,299,72,54,5,12,37.5,79.3,33.5,46,47,53,38,807,0,0,462.4
332,Cedi Osman,CLE,SF,61,238,120,41,3,22,48.4,56.5,36.8,26,58,32,32,672,0,0,461.5
333,Ivan Rabb,MEM,PF,36,201,158,32,13,12,56.6,80.6,0,29,86,0,35,516,3,0,453.6
334,Boban Marjanovic,LAC,C,37,235,144,22,11,10,53.4,79.4,0,77,79,0,37,337,1,0,445.8
335,Semi Ojeleye,BOS,PF,73,195,161,20,4,21,34.6,61,32,25,25,40,25,1150,0,0,443.2
336,Nerlens Noel,DAL,C,29,131,168,20,22,31,52.4,75,0,21,55,0,26,471,2,0,442.6
337,Matthew Dellavedova,MIL,PG,38,164,64,145,1,14,36.2,92.6,37.2,25,26,29,49,712,0,0,439.3
338,Luke Babbitt,MIA,SF,50,259,96,31,7,9,42.3,77.3,38.5,17,31,60,19,714,0,0,433.7
339,Kenneth Faried,DEN,PF,33,188,153,18,14,12,51.4,70.6,0,36,76,0,23,462,3,0,427.6
340,Jared Dudley,PHO,SF,48,152,93,78,10,25,39.3,77.1,36.2,27,19,29,28,686,0,0,422.6
341,Justin Anderson,PHI,SG,38,236,92,25,7,15,43.1,73.7,33,28,53,34,16,519,0,0,411.9
342,C.J. Williams,LAC,SG,38,209,56,43,13,31,44.2,81.2,28.2,13,65,22,20,706,0,0,408.7
343,Terrence Ross,ORL,SG,24,209,73,38,12,27,39.8,75,32.3,27,46,30,29,600,0,0,402.6
344,Willie Reed,DET,C,42,195,122,10,22,9,66.9,58.2,50,32,80,1,19,427,1,0,399.4
345,Dwayne Bacon,CHA,SF,53,175,124,38,2,16,37.3,80,25.6,20,61,11,22,712,0,0,394.8
346,Jason Terry,MIL,SG,51,166,48,59,12,41,38.3,88.9,34.8,8,19,40,25,831,0,0,393.1
347,Tyler Cavanaugh,ATL,PF,39,183,127,27,4,9,44.1,81,36,17,35,32,14,518,0,0,387.9
348,Jonathan Isaac,ORL,PF,27,145,99,18,29,33,37.9,76,34.8,19,39,16,27,535,0,0,387.8
349,Torrey Craig,DEN,SG,39,163,127,25,15,12,45.3,62.9,29.3,22,45,17,20,628,0,0,386.9
350,Lucas Nogueira,TOR,C,49,122,87,22,43,23,61.2,67.9,26.3,19,44,5,16,417,0,0,375.4
351,Ivica Zubac,LAL,C,43,161,122,25,15,8,50,76.5,0,39,61,0,26,410,1,0,364.9
352,Kobi Simmons,MEM,PG,32,196,50,68,5,18,42.3,100,28.2,25,69,11,44,643,0,0,360
353,Dwight Buycks,DET,PG,29,215,41,59,2,19,41.4,87.8,33.3,36,67,15,39,427,0,0,355.7
354,Raul Neto,UTA,PG,41,183,49,75,4,13,45.7,74.3,40.4,26,50,19,36,498,0,0,352.3
355,Shaquille Harrison,PHO,PG,23,152,61,55,7,26,47.6,73.7,23.1,28,53,6,22,384,1,0,351.7
356,Alex Caruso,LAL,SG,37,134,65,75,10,23,43.1,70,30.2,21,37,13,42,561,0,0,348.5
357,Malik Beasley,DEN,SG,62,196,71,31,7,15,41,66.7,34.1,22,45,28,24,586,0,0,347.7
358,Joseph Young,IND,PG,53,207,63,39,1,14,43,75.9,37.9,22,55,25,26,557,0,0,345.1
359,Isaiah Canaan,PHO,PG,20,172,45,76,1,16,38,90.2,33.3,46,30,22,29,421,0,0,345
360,Shabazz Muhammad,MIL,SG,43,214,76,14,3,9,44.7,78,25.9,39,77,7,6,417,0,0,344.2
361,DeAndre Liggins,NO,SG,57,101,75,48,14,37,37.7,40,35.8,2,21,19,21,723,0,0,344
362,Brandan Wright,HOU,PF,28,139,95,13,26,13,57.8,63.6,0,21,59,0,8,380,0,0,342.5
363,Kyle Collinsworth,DAL,PG,32,101,107,56,9,17,38.4,52.5,23.5,21,34,4,24,479,1,0,341.4
364,Damyean Dotson,NY,SG,44,182,84,31,2,12,44.7,69.6,32.4,16,50,22,17,473,2,0,340.3
365,Terrance Ferguson,OKC,SG,61,189,47,19,10,24,41.4,90,33.3,9,30,40,11,763,0,0,330.9
366,Emeka Okafor,NO,C,26,114,120,8,25,8,50.5,81.8,0,18,48,0,13,352,0,0,323
367,Mike Conley,MEM,PG,12,205,27,49,3,12,38.1,80.3,31.2,53,40,24,18,373,0,0,322.9
368,Johnny O'Bryant,NY,PF,36,171,94,14,6,8,39.8,84,32.6,21,54,14,15,379,0,0,317.8
369,Brandon Paul,SA,SG,64,145,68,37,7,25,42.9,51.2,27.8,22,39,15,29,575,0,0,317.1
370,Jahlil Okafor,BKN,C,28,176,85,12,18,3,55.8,72.4,25,21,76,1,21,353,0,0,317
371,Nik Stauskas,BKN,SG,41,181,64,39,4,9,39,72.4,40,21,20,40,26,523,0,0,316.3
372,Damion Lee,ATL,SG,15,161,71,29,1,19,40.8,75.9,25,22,47,15,14,404,0,0,315.7
373,Deandre Bembry,ATL,SF,26,136,72,49,12,21,41.4,57.6,36.7,19,42,11,47,455,0,0,314.9
374,Arron Afflalo,ORL,SG,53,179,66,30,9,4,40.1,84.6,38.6,22,38,27,21,681,0,0,308.2
375,Ramon Sessions,WAS,PG,28,136,38,77,2,14,35.9,77.2,30.8,44,34,8,30,392,0,0,299.1
376,Danuel House,PHO,PF,23,152,76,25,6,7,43.4,80.6,25.9,25,41,15,11,402,0,0,295.7
377,Derrick Rose,MIN,PG,25,209,35,37,4,7,43.5,87,23.3,40,74,7,35,419,0,0,293.5
378,Abdel Nader,BOS,SF,48,146,71,26,10,15,33.6,59,35.4,23,27,23,34,521,0,0,286.2
379,Luke Kornet,NY,PF,20,134,64,26,16,6,39.2,72.7,35.4,8,21,28,12,326,1,0,281.8
380,TJ Leaf,IND,PF,53,156,82,9,4,5,47.1,62.5,42.9,10,46,18,10,457,0,0,275.9
381,Henry Ellenson,DET,PF,38,151,81,20,0,5,36.3,86.2,33.3,25,33,20,18,328,1,0,270.2
382,Timofey Mozgov,BKN,C,31,131,98,11,13,5,55.9,76.7,22.2,23,48,4,33,359,0,0,268.1
383,Kawhi Leonard,SA,SF,9,146,42,21,9,18,46.8,81.6,31.4,31,41,11,16,209,0,0,265.9
384,Jakarr Sampson,SAC,SF,22,103,78,9,22,8,54.3,62.5,50,10,39,5,8,344,0,0,262.1
385,Troy Williams,NY,SF,21,133,63,16,4,20,46.8,66.7,28.9,20,40,11,19,306,0,0,261.6
386,Patrick Beverley,LAC,PG,11,134,45,32,5,19,40.3,82.4,40,14,24,24,25,333,0,0,259
386,Dorian Finney-Smith,DAL,SF,21,123,75,26,4,10,38,73.3,29.9,11,26,20,21,447,1,0,259
388,Markelle Fultz,PHI,PG,14,100,44,53,4,11,40.5,47.6,0,10,45,0,15,252,1,1,247.3
389,Myke Henry,MEM,PF,20,107,38,22,6,31,37.6,60,32.8,6,22,19,19,378,0,0,240.6
390,Antonio Blakeney,CHI,SG,19,151,33,20,1,7,37.1,76.9,28.8,30,38,15,11,314,0,0,225.6
391,Meyers Leonard,POR,C,33,112,70,17,0,7,59,81.8,42.3,9,35,11,10,253,0,0,225.5
392,Ron Baker,NY,SG,29,71,30,47,6,26,33.9,74.1,33.3,20,9,11,18,384,0,0,223.5
393,Jordan Mickey,MIA,C,23,93,81,9,10,6,47.6,68.4,12.5,13,37,2,18,283,0,0,217.7
394,Ante Zizic,CLE,PF,32,119,60,5,13,2,73.1,72.4,0,21,49,0,11,214,0,0,217.5
395,MarShon Brooks,MEM,SF,7,141,22,25,3,11,50,87,59.4,20,32,19,16,192,0,0,216.9
396,Jason Smith,WAS,PF,33,113,53,14,13,3,39.1,90.5,12.5,19,41,4,16,284,0,0,213.6
397,Dante Exum,UTA,PG,14,114,26,43,3,8,48.3,80.6,27.8,25,37,5,20,234,0,0,211.7
398,Glenn Robinson III,IND,SG,23,95,37,17,1,13,42.4,81.8,41.2,9,22,14,5,338,0,0,187.9
399,Tony Allen,CHI,SG,22,103,47,9,3,11,48.4,52.4,33.3,11,40,4,19,273,0,0,181.9
400,Brandon Jennings,MIL,PG,14,73,31,44,4,6,37.5,100,27.3,10,18,9,18,205,1,0,178.2
401,Jamil Wilson,LAC,SF,15,105,32,10,8,5,46.9,50,42.9,2,11,27,8,273,0,0,176.4
402,Juan Hernangomez,DEN,PF,25,82,54,12,3,6,38.7,83.3,28,10,15,14,9,277,0,0,173.8
403,Rodney McGruder,MIA,SG,18,91,32,17,3,8,49.3,50,42.9,4,21,15,4,299,0,0,172.9
404,Guerschon Yabusele,BOS,PF,33,79,52,16,5,4,42.6,68.2,32.4,15,14,12,12,235,0,0,171.4
405,Andrew Bogut,LAL,C,23,36,78,15,13,4,68,100,0,2,17,0,19,216,0,0,167.1
406,Gary Payton,LAL,PG,23,69,44,21,3,7,40.5,33.3,24,3,24,6,7,220,1,0,166.3
406,Johnathan Motley,DAL,PF,11,96,49,7,2,3,53.3,53.6,16.7,15,39,1,9,175,1,0,166.3
408,Josh Magette,ATL,PG,18,46,19,57,1,8,32.6,100,36.4,8,7,8,9,216,0,0,163.3
409,Malachi Richardson,TOR,SG,26,89,34,13,1,10,33.3,77.3,30,17,18,12,10,323,0,0,161.3
410,Isaiah Whitehead,BKN,SG,16,100,26,20,2,8,46.5,68.4,38.9,13,33,7,24,179,0,0,157.2
411,Briante Weber,MEM,PG,18,50,35,22,5,18,44.2,80,36.4,8,15,4,15,236,0,0,156
412,Rodney Purvis,ORL,SG,16,96,27,17,3,3,32.7,86.7,25,13,22,13,10,289,0,0,155.9
413,Jamel Artis,ORL,SG,17,77,38,18,3,2,39.2,58.3,27.6,7,23,8,8,281,0,0,151.6
414,Isaiah Hicks,NY,PF,18,80,41,16,4,2,45.8,66.7,22.2,12,31,2,16,239,0,0,149.2
415,Alec Peters,PHO,PF,20,82,37,12,2,2,37.8,80,31,8,10,18,4,224,0,0,148.4
416,Iman Shumpert,SAC,SG,14,62,41,17,4,9,37.9,73.3,26.9,11,15,7,17,276,0,0,145.7
417,Derrick Jones,MIA,SF,20,61,38,8,13,4,39.6,66.7,16.7,16,18,3,7,245,0,0,145.6
418,Caleb Swanigan,POR,PF,27,61,54,14,3,5,40,66.7,12.5,12,23,1,18,189,0,0,144.8
419,Ryan Arcidiacono,CHI,PG,24,48,25,35,0,13,41.5,83.3,29,5,8,9,13,304,0,0,143.5
420,Davon Reed,PHO,SG,21,63,39,13,2,10,28.9,66.7,28.9,8,11,11,10,242,0,0,143.3
421,Travis Wear,LAL,SF,17,75,38,7,5,4,34.7,100,36.2,8,8,17,6,227,0,0,143.1
422,Dakari Johnson,OKC,C,31,55,34,8,8,6,56.4,55,0,11,22,0,4,161,0,0,131.8
423,Jalen Jones,DAL,SF,15,74,38,4,1,5,38.8,63.2,38.5,12,16,10,8,181,0,0,129.6
424,Aaron Brooks,MIN,PG,32,75,17,20,0,6,40.6,72.7,35.5,8,17,11,11,189,0,0,126.4
425,Aaron Harrison,DAL,SG,9,60,24,11,2,9,27.5,76.5,20.9,13,10,9,3,233,0,0,124.3
426,Andrew White III,ATL,SF,15,69,34,6,1,3,34.2,25,36.7,1,7,18,8,209,0,0,118.8
427,Rashad Vaughn,ORL,SG,28,64,21,13,3,4,41.1,66.7,37.8,4,9,14,6,211,0,0,116.7
428,Mirza Teletovic,MIL,PF,10,71,23,10,1,4,43.9,0,46.7,0,4,21,7,159,0,0,116.6
429,Solomon Hill,NO,SF,12,29,36,22,1,7,26.8,50,19,3,7,4,9,187,0,0,112.2
430,Brice Johnson,MEM,PF,18,43,31,2,6,9,47.6,60,0,3,20,0,5,98,0,0,108.2
431,Derrick White,SA,PG,17,54,26,9,3,4,48.5,70,61.5,14,8,8,6,138,0,0,106.7
432,Georgios Papagiannis,POR,C,17,36,37,9,6,4,42.9,0,0,0,18,0,8,121,0,0,105.9
433,Kay Felder,DET,PG,16,57,18,20,1,3,30,91.7,21.1,11,17,4,16,139,0,0,100.6
434,John Holland,CLE,SG,24,54,24,5,2,7,28.8,69.2,30.6,9,6,11,8,174,0,0,100.3
435,Quincy Pondexter,POR,SG,23,45,27,9,2,8,28.6,82.4,13.6,14,11,3,11,195,0,0,99.9
436,Julyan Stone,CHA,PG,23,19,29,26,2,4,46.2,50,46.2,1,0,6,7,174,0,0,97.8
437,Marcus Georges-Hunt,MIN,SG,42,59,16,7,0,6,43.8,61.9,26.7,13,17,4,3,224,0,0,97.7
438,Darrell Arthur,DEN,PF,19,54,15,9,3,8,46.8,66.7,34.8,2,14,8,15,140,0,0,92.5
439,Derrick Walton Jr.,MIA,PG,16,29,16,16,3,7,32,100,41.2,6,1,7,2,147,0,0,90.2
440,Chris McCullough,WAS,PF,19,46,25,4,5,0,42.9,64.3,12.5,9,17,1,2,89,0,0,90
441,Jon Leuer,DET,PF,8,43,32,5,3,1,41.7,86.7,0,13,15,0,8,136,0,0,88.9
442,Omer Asik,CHI,C,18,22,47,3,4,2,40.9,30.8,0,4,9,0,9,182,0,0,85.9
443,Jake Layman,POR,SF,34,34,16,11,4,6,29.8,66.7,20,2,10,4,5,160,0,0,84.7
444,Milton Doyle,BKN,SG,10,34,18,10,2,6,27.7,50,17.4,4,9,4,2,124,0,0,84.6
445,Jack Cooley,SAC,PF,7,40,30,6,0,1,48.1,73.7,0,14,13,0,3,87,0,0,84
446,Lorenzo Brown,TOR,PG,14,32,14,13,0,6,41.2,100,16.7,2,12,2,3,138,0,0,77.3
447,Josh Gray,PHO,PG,5,32,10,12,2,8,26.8,63.6,23.1,7,8,3,7,86,0,0,75
448,Richard Jefferson,DEN,SF,20,30,17,15,1,2,44.4,57.1,28.6,4,10,2,5,163,0,0,73.9
448,Bobby Brown,HOU,PG,20,50,7,11,0,4,32.8,50,27.5,1,8,11,9,114,0,0,73.9
450,Jabari Bird,BOS,SG,13,39,19,8,1,3,57.7,46.2,42.9,6,12,3,8,114,0,0,73.8
451,Zhou Qi,HOU,PF,18,22,22,2,14,2,18.8,66.7,10.5,8,4,2,10,123,0,0,73.4
452,Nigel Hayes,SAC,SF,9,27,22,6,3,2,33.3,33.3,25,1,7,4,2,121,0,0,70.4
453,Xavier Rathan-Mayes,MEM,SG,5,29,5,18,3,6,28.6,44.4,7.1,4,11,1,11,117,0,0,69
454,Bruno Caboclo,SAC,SF,12,26,22,4,4,3,29,83.3,17.6,5,6,3,4,106,0,0,68.4
455,Damien Wilkins,IND,SG,19,33,16,9,1,2,33.3,75,22.2,3,9,4,5,152,0,0,66.7
456,Alan Williams,PHO,PF,5,20,22,8,1,5,38.9,66.7,0,6,7,0,7,70,0,0,63.4
457,Malcolm Miller,TOR,SF,15,38,15,3,2,1,46.4,100,38.1,4,5,8,5,125,0,0,61.5
458,Antonius Cleveland,ATL,SG,17,23,14,2,5,7,38.1,66.7,75,4,5,3,7,122,0,0,59.8
459,Jaylen Morris,ATL,PG,6,28,16,7,1,2,41.9,0,22.2,0,11,2,6,98,0,0,57.7
460,Wade Baldwin,POR,PG,7,38,8,5,1,2,66.7,60,80,6,10,4,4,80,0,0,57.1
461,Jordan Crawford,NO,SG,5,33,4,13,1,1,44.4,100,57.1,1,4,8,5,53,0,0,56.3
462,Alex Poythress,IND,SF,25,26,17,2,1,3,42.3,0,36.4,0,7,4,2,104,0,0,55.4
462,Thomas Bryant,LAL,C,15,22,17,6,2,1,38.1,55.6,10,5,7,1,2,72,0,0,55.4
464,Nick Collison,OKC,PF,16,31,20,4,0,0,68.4,38.5,0,5,13,0,7,74,0,0,54
465,Kadeem Allen,BOS,SG,17,19,11,12,2,3,27.3,77.8,0,7,6,0,9,107,0,0,51.2
466,Andre Ingram,LAL,PG,2,24,6,7,3,3,47.1,100,55.6,3,3,5,3,64,0,0,50.7
467,Damian Jones,GS,C,15,25,14,2,3,1,50,60,0,3,11,0,4,88,0,0,48.8
467,James Webb,BKN,SF,10,16,24,4,0,1,25,0,21.1,0,2,4,4,119,0,0,48.8
