RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
66,Al Jefferson,MIN,C,50,1156,548,79,83,39,49.7,73.8,0,186,485,0,92,1835,30,0,2084.1
67,Metta World Peace,HOU,SF,69,1181,359,229,24,105,40.1,74.8,39.9,196,263,153,140,2451,3,0,2073.3
68,Marc Gasol,MEM,C,82,975,605,143,90,63,53,73.3,0,275,350,0,164,2521,17,0,2057.5
69,Jose Calderon,TOR,PG,68,873,194,607,7,74,49.7,98.1,40.6,151,238,82,143,2332,22,0,2035.3
70,T.J. Ford,IND,PG,74,1106,259,392,16,89,45.2,87.2,33.7,245,378,35,180,2257,4,0,2034.8
71,Shawn Marion,TOR,SF,69,891,589,139,66,88,48.5,79.6,18.9,117,372,10,105,2470,22,0,2009.3
72,Ramon Sessions,MIL,PG,79,977,269,452,7,83,44.5,79.4,17.6,281,339,6,152,2172,9,1,2005.8
73,Rodney Stuckey,DET,PG,79,1058,275,387,11,78,43.9,80.3,29.5,233,378,23,173,2516,5,0,1973.5
74,Andrea Bargnani,TOR,C,78,1202,416,94,97,34,45,83.1,40.9,221,312,119,135,2453,6,0,1969.2
75,Ronnie Brewer,UTA,SF,81,1111,300,179,30,138,50.8,70.2,25.9,247,399,22,110,2604,0,0,1965.5
76,J.R. Smith,DEN,SG,81,1233,297,227,14,78,44.6,75.4,39.7,205,244,180,150,2244,2,0,1963.9
77,Chris Duhon,NY,PG,79,880,246,566,7,72,42.1,85.6,39.1,179,160,127,221,2906,13,0,1961.2
78,Al Horford,ATL,PF,67,773,624,163,95,53,52.5,72.7,0,149,312,0,103,2242,20,0,1959.3
79,Kevin Love,MIN,PF,81,899,734,84,50,35,45.9,78.9,10.5,265,314,2,118,2047,29,0,1957.8
80,Andris Biedrins,GS,C,62,735,693,121,96,63,57.8,55.1,0,119,308,0,110,1863,28,0,1956.1
81,Jarrett Jack,IND,PG,82,1074,276,338,17,88,45.3,85.2,35.3,224,308,78,184,2716,0,0,1938.2
82,Tyrus Thomas,CHI,PF,79,857,508,77,151,91,45.1,78.3,33.3,238,305,3,129,2174,18,0,1937.1
83,Jamal Crawford,GS,SG,65,1280,193,288,13,57,41,87.2,36,300,277,142,148,2478,1,0,1935.6
84,Marcus Camby,LAC,PF,62,641,690,127,132,51,51.2,72.5,25,132,253,1,93,1925,25,0,1932.5
85,Jason Richardson,PHO,SF,72,1212,319,146,28,76,47.7,76.9,39.7,153,336,129,95,2410,1,0,1926.8
86,Grant Hill,PHO,PF,82,985,405,186,54,90,52.3,80.8,31.6,181,366,24,126,2444,5,0,1912
87,Al Thornton,LAC,PF,71,1194,368,103,62,59,44.6,75.4,25.3,236,449,20,130,2654,1,0,1902.1
88,Randy Foye,MIN,SG,70,1139,214,303,26,72,40.7,84.6,36,230,288,111,150,2494,2,0,1896.3
89,Brad Miller,CHI,C,70,831,545,234,36,52,47.6,82.4,41.1,224,269,23,130,2100,16,0,1882
90,Eric Gordon,LAC,SG,78,1252,201,215,35,78,45.6,85.4,38.9,299,280,131,164,2676,0,0,1877.7
91,Rafer Alston,ORL,PG,77,900,227,406,10,108,38.5,75,33.8,156,204,112,140,2446,3,0,1877.4
92,Richard Hamilton,DET,SG,67,1225,207,297,4,40,44.7,84.8,36.8,223,396,70,133,2278,3,0,1873.9
93,Spencer Hawes,SAC,PF,77,876,549,149,93,44,46.6,66.2,34.8,90,333,40,160,2258,14,0,1872.3
94,Kevin Garnett,BOS,PF,57,899,485,144,68,63,53.1,84.1,25,111,391,2,90,1771,22,0,1869
95,Amar'e Stoudemire,PHO,C,53,1134,430,104,57,49,53.9,83.5,42.9,323,401,3,150,1947,16,0,1868
96,Mario Chalmers,MIA,PG,82,818,228,403,8,160,42,76.7,36.7,148,164,114,165,2625,1,0,1867.1
97,Thaddeus Young,PHI,PF,75,1145,377,86,23,100,49.5,73.5,34.1,139,419,56,118,2576,2,0,1854.4
98,Jason Thompson,SAC,PF,82,910,606,93,59,46,49.7,69.2,0,198,356,0,146,2302,17,0,1840.7
99,Mike Conley,MEM,PG,82,895,276,354,8,90,44.2,81.7,40.6,161,235,88,143,2508,2,0,1810.2
100,Michael Beasley,MIA,SF,81,1123,439,83,37,41,47.2,77.2,40.7,186,419,33,121,2008,8,0,1809.3
101,Ryan Gomes,MIN,PF,82,1092,392,135,22,63,43.1,80.7,37.2,146,314,106,128,2613,2,0,1806.9
102,Zach Randolph,LAC,PF,50,1041,504,103,16,43,47.5,73.4,33,179,383,32,114,1756,29,0,1804.3
103,Kelenna Azubuike,GS,SF,74,1063,370,117,50,57,46.4,80.8,44.8,185,298,94,95,2374,5,0,1801.5
104,Jermaine O'Neal,MIA,C,68,905,433,122,136,29,47.4,78.8,0,175,365,0,144,2027,8,0,1793.6
105,Mike Miller,MIN,SG,73,722,483,326,31,30,48.2,73.2,37.8,109,179,85,145,2356,7,0,1767.6
106,Anthony Parker,TOR,SF,80,857,317,269,15,100,42.6,83.4,39,121,227,94,114,2636,0,0,1756.9
107,Rasheed Wallace,DET,PF,66,795,490,91,86,62,41.9,77.2,35.4,78,189,113,59,2122,15,0,1756.5
108,Udonis Haslem,MIA,PF,75,794,618,85,25,43,51.8,75.3,0,128,333,0,82,2560,20,0,1717.1
109,Anderson Varejao,CLE,C,81,694,581,81,66,75,53.6,61.6,0,154,270,0,80,2305,9,0,1714.7
110,Kendrick Perkins,BOS,C,76,648,619,96,150,22,57.7,60,0,96,276,0,165,2253,12,0,1713.8
111,Kenyon Martin,DEN,PF,66,769,395,132,74,96,49.1,60.4,36.8,119,304,14,104,2110,5,0,1677
112,Kevin Martin,SAC,SG,51,1254,183,138,8,61,42,86.7,41.5,457,226,115,146,1946,1,0,1672.6
113,Travis Outlaw,POR,PF,81,1034,331,83,57,47,45.3,72.3,37.7,175,296,89,94,2246,2,0,1669.7
114,Allen Iverson,DET,PG,57,995,173,283,6,88,41.7,78.1,28.3,271,320,28,146,2092,2,0,1669.1
115,Joakim Noah,CHI,C,80,537,606,106,110,49,55.6,67.6,0,123,207,0,82,1938,10,0,1659.2
116,Zydrunas Ilgauskas,CLE,C,65,838,490,64,84,28,47.2,79.9,38.5,139,327,15,90,1765,14,0,1656
117,Lou Williams,PHI,SG,81,1039,165,242,14,85,39.8,79,28.6,304,273,63,151,1919,0,0,1647
118,Matt Barnes,PHO,SF,77,788,421,212,26,52,42.3,74.3,34.3,101,168,117,130,2082,5,0,1637.2
119,Samuel Dalembert,PHI,C,82,523,701,18,146,33,49.8,73.4,0,91,216,0,117,2036,13,0,1632.2
120,Andrei Kirilenko,UTA,PF,67,776,319,175,77,83,44.9,78.5,27.4,244,236,20,121,1831,6,0,1620.3
121,Hakim Warrick,MEM,PF,82,951,406,66,39,48,49.1,71.1,21.7,266,335,5,98,2029,5,0,1613.2
122,Beno Udrih,SAC,PG,73,800,220,342,12,81,46.1,82,31,123,286,35,158,2270,1,0,1605
123,Trevor Ariza,LAL,SF,82,729,352,145,24,137,46,71,31.9,120,213,61,87,1998,1,0,1603.9
124,Luke Ridnour,MIL,PG,72,688,218,365,16,92,40.3,86.9,35,133,195,55,128,2033,6,0,1585.1
125,Antonio McDyess,DET,PF,62,596,607,83,50,41,51,69.8,0,60,268,0,51,1866,16,0,1579.9
126,Derek Fisher,LAL,PG,82,814,188,261,6,95,42.4,84.6,39.7,110,172,120,72,2440,1,0,1561.1
127,Marvin Williams,ATL,PF,61,845,382,81,39,57,45.8,80.6,35.5,220,230,55,70,2093,6,0,1546.9
128,Leandro Barbosa,PHO,SG,70,993,181,162,7,82,48.2,88.1,37.5,171,276,90,93,1705,0,0,1538.2
129,Roger Mason Jr.,SA,SG,82,969,251,173,12,40,42.5,89,42.1,105,183,166,100,2496,0,0,1533.7
130,Joel Przybilla,POR,C,82,448,717,27,97,34,62.5,66.3,0,112,168,0,78,1952,11,0,1532.9
131,Rasual Butler,NO,SF,82,922,271,75,61,51,43.3,78.2,39,86,208,140,59,2613,1,0,1524.7
132,Steve Blake,POR,PG,69,757,173,348,4,69,42.8,84,42.7,63,137,140,108,2188,4,0,1524.6
133,Flip Murray,ATL,SF,80,974,168,158,17,88,44.7,76,36,177,268,87,128,1974,0,0,1494.6
134,Francisco Garcia,SAC,SF,65,824,218,150,67,80,44.4,82,39.8,146,207,88,112,1975,0,0,1492.6
135,Ronny Turiaf,GS,PF,79,470,360,166,168,34,50.8,79,0,98,186,0,70,1695,2,0,1485
136,Andres Nocioni,SAC,PF,76,867,361,102,33,39,42.7,79.2,39.9,145,175,124,113,1991,3,0,1484.2
137,Andray Blatche,WAS,PF,71,713,378,118,74,53,47.1,70.4,23.8,114,292,5,117,1702,7,0,1480.6
138,Luc Richard Mbah a Moute,MIL,PF,82,594,487,87,45,87,46.2,72.9,0,140,227,0,100,2113,4,0,1472.9
139,Josh Howard,DAL,SF,52,936,263,83,30,55,45.1,78.2,34.5,172,295,58,89,1662,6,0,1457.1
140,Delonte West,CLE,PG,64,751,203,226,13,94,45.7,83.3,39.9,90,194,91,92,2154,0,0,1455.6
141,Andrew Bynum,LAL,C,50,714,398,71,90,18,56,70.7,0,152,281,0,85,1446,16,0,1429.1
142,Sebastian Telfair,MIN,PG,75,738,127,343,12,73,38.3,81.9,34.6,131,194,73,146,2094,2,0,1428.9
143,Aaron Brooks,HOU,PG,80,894,157,238,8,46,40.4,86.6,36.6,149,203,113,125,1998,2,0,1422.4
144,Erick Dampier,DAL,C,80,454,565,77,95,24,65,63.8,0,90,182,0,74,1836,6,0,1411.5
145,Corey Maggette,GS,PF,51,950,282,92,8,44,46.1,82.4,25.3,342,268,24,120,1587,4,0,1410.4
146,Jamario Moon,MIA,SF,80,577,365,95,60,86,46.8,85,35.5,68,157,65,43,2068,1,0,1406.5
147,Nick Collison,OKC,PF,71,584,489,66,50,51,56.8,72.1,0,98,243,0,73,1831,11,0,1398.8
148,Keyon Dooling,BKN,PG,77,748,155,270,8,71,43.6,82.5,42.1,127,162,99,105,2073,2,0,1392
149,Chris Andersen,DEN,PF,71,452,442,31,175,41,54.8,71.8,20,130,158,2,69,1459,5,0,1391.9
150,Rudy Fernandez,POR,SF,78,815,207,159,12,69,42.5,83.9,39.9,120,109,159,86,1995,0,0,1377.9
151,C.J. Watson,GS,PG,77,730,192,206,4,96,45.7,87,40,168,209,48,92,1883,1,0,1377.4
152,Jeff Foster,IND,PF,74,452,508,130,49,53,50.1,65.8,28.6,96,175,2,88,1827,5,0,1372.6
153,Matt Bonner,SA,C,81,667,386,82,26,47,49.6,73.9,44,17,148,118,37,1927,1,0,1362.2
154,D.J. Augustin,CHA,PG,72,850,133,250,2,42,43,89.3,43.9,208,159,108,119,1907,1,0,1353.6
155,Dominic McGuire,WAS,PF,79,356,428,198,74,62,43.2,72.5,50,74,138,2,92,2072,4,0,1346.6
156,Raja Bell,CHA,SG,67,799,243,142,8,50,43.7,85.3,42.1,87,185,114,86,2315,0,0,1333.6
157,Michael Finley,SA,SF,81,784,270,114,17,37,43.7,82.3,41.1,51,170,131,61,2335,0,0,1326
158,Quentin Richardson,NY,SG,72,733,319,117,7,47,39.3,76.1,36.5,89,142,120,74,1893,1,0,1325.3
159,Linas Kleiza,DEN,SF,82,813,327,64,14,31,44.7,72.5,32.6,148,202,87,82,1824,0,0,1309.4
160,James Posey,NO,SF,75,668,362,82,21,58,41.2,82.2,36.9,120,100,116,79,2140,3,0,1304.4
161,Peja Stojakovic,NO,SF,61,812,264,75,3,52,39.9,89.4,37.8,93,142,145,51,2088,1,0,1300.3
162,Kyle Korver,UTA,SG,78,705,258,137,30,47,43.8,88.2,38.6,112,142,103,90,1874,0,0,1284.1
163,Marquis Daniels,IND,SF,54,733,248,114,26,62,45.1,72.1,20,93,293,18,94,1700,4,0,1283.6
164,Luol Deng,CHI,SF,49,690,295,94,25,60,44.8,79.6,40,152,257,8,72,1665,7,0,1283
165,Kyle Lowry,HOU,PG,77,584,189,275,17,69,43.5,80.1,25.5,181,164,25,117,1679,1,0,1278.3
166,Brandon Bass,DAL,PF,81,686,367,43,55,27,49.6,86.7,0,182,252,0,86,1574,4,0,1268.9
167,Anthony Carter,DEN,PG,78,412,205,364,13,96,43.3,73.1,23.9,57,146,21,155,1786,0,0,1267
168,Nick Young,WAS,SG,82,892,150,95,20,39,44.4,85,34.1,164,280,56,92,1836,0,0,1240.5
169,Jameer Nelson,ORL,PG,42,702,145,226,3,51,50.3,88.7,45.3,86,185,82,83,1309,3,0,1240
170,Manu Ginobili,SA,SG,44,683,198,157,16,64,45.4,88.4,33,168,154,69,88,1180,0,0,1228.1
171,Earl Watson,OKC,PG,68,448,183,391,11,50,38.4,75.5,23.5,80,154,20,156,1776,2,0,1220.1
172,J.J. Barea,DAL,PG,79,617,177,269,5,37,44.2,75.3,35.7,70,191,55,105,1600,0,0,1211.9
173,Craig Smith,MIN,PF,74,746,284,79,19,31,56.2,67.7,0,168,289,0,105,1460,1,0,1200.3
174,Greg Oden,POR,C,61,540,424,31,69,25,56.4,63.7,0,144,198,0,87,1313,16,0,1196.3
175,Carlos Boozer,UTA,PF,37,599,385,79,7,39,49,69.8,0,97,251,0,79,1196,20,0,1192.5
176,Anthony Randolph,GS,PF,63,499,363,49,74,42,46.2,71.6,0,101,199,0,80,1129,8,0,1160.1
177,Carl Landry,HOU,PF,69,638,343,39,31,26,57.4,81.3,33.3,157,239,1,68,1466,2,0,1154.1
178,Willie Green,PHI,SG,81,685,126,158,13,53,43.5,72.9,31.7,62,235,51,64,1827,0,0,1141.2
179,Shane Battier,HOU,SF,60,436,285,137,54,48,41,82.1,38.4,55,54,91,49,2031,0,0,1138.5
180,Drew Gooden,SA,PF,51,605,362,48,18,30,46.8,84,0,131,237,0,76,1264,12,0,1131.4
181,Marreese Speights,PHI,PF,79,608,293,30,56,27,50.2,77.3,25,102,250,2,46,1262,1,0,1124.6
182,Zaza Pachulia,ATL,C,77,481,436,57,26,35,49.7,70.9,0,163,159,0,91,1472,4,0,1120.7
183,Jarvis Hayes,BKN,SF,74,644,267,54,7,52,44.5,69.2,38.5,36,163,94,49,1831,0,0,1114.4
184,Larry Hughes,NY,SF,55,640,159,119,14,72,40.2,80.7,38.9,117,149,75,71,1479,0,0,1110.3
185,Courtney Lee,ORL,SG,77,646,178,91,14,76,45,83,40.4,78,161,82,69,1938,0,0,1107.1
186,Eddie House,BOS,PG,81,691,157,92,7,61,44.5,79.2,44.4,42,98,151,55,1479,0,0,1098.4
187,Bobby Simmons,BKN,PF,71,556,277,92,10,50,44.9,74.1,44.7,43,81,117,62,1729,1,0,1084.4
188,Anthony Morrow,GS,SG,67,676,199,80,12,36,47.8,87,46.7,80,169,86,52,1515,2,0,1078.8
189,C.J. Miles,UTA,SF,72,657,167,107,15,46,45.9,87.6,35.2,78,195,63,64,1622,1,0,1075.9
190,Daequan Cook,MIA,SF,75,686,189,71,10,39,37.5,87.5,38.7,49,89,153,42,1833,0,0,1075.3
191,Darius Songaila,WAS,PF,77,566,227,94,20,64,53.2,88.9,0,80,243,0,74,1521,0,0,1073.4
192,Kurt Thomas,SA,PF,79,343,405,66,58,34,50.3,82.2,0,37,153,0,42,1403,2,0,1070
193,Leon Powe,BOS,PF,70,538,345,46,38,24,52.4,68.9,0,184,177,0,76,1226,5,0,1069
194,Glen Davis,BOS,PF,76,530,301,69,19,53,44.2,73,40,130,197,2,71,1637,3,0,1067.7
195,Yi Jianlian,BKN,SF,61,525,326,60,36,29,38.2,77.2,34.3,95,143,48,70,1421,3,0,1066.2
196,Brandon Rush,IND,SG,75,610,233,66,37,38,42.3,69.7,37.3,46,165,78,75,1802,2,0,1063.6
197,Darrell Arthur,MEM,PF,76,422,346,43,52,52,43.8,66.7,0,40,191,0,47,1464,2,0,1062.7
198,Bobby Jackson,SAC,C,71,532,200,143,4,62,39.8,85.1,30.5,86,133,60,66,1484,2,0,1052.5
199,Joey Graham,TOR,SF,78,597,292,48,12,35,48.1,82.5,18.8,132,228,3,74,1540,1,0,1039.4
200,Tracy McGrady,HOU,PG,35,545,154,175,15,42,38.8,80.1,37.6,125,144,44,69,1181,2,1,1037.3
201,JaVale McGee,WAS,C,75,489,294,23,75,33,49.4,66,0,107,191,0,61,1142,4,0,1031.3
202,Kirk Hinrich,CHI,SG,51,503,123,197,19,66,43.7,79.1,40.8,68,114,69,87,1338,0,0,1029.1
203,Daniel Gibson,CLE,PG,75,586,155,132,16,44,39.1,76.7,38.2,66,98,108,61,1791,0,0,1029
204,Maurice Evans,ATL,SF,80,574,243,54,10,50,43.2,82.2,39.5,60,110,98,43,1840,1,0,1023.6
205,Thabo Sefolosha,OKC,SF,66,389,242,111,45,75,42.6,83.6,27.6,61,128,24,64,1453,1,0,1021.9
206,Charlie Bell,MIL,SF,70,587,134,151,7,50,41.4,82.5,36.2,66,130,87,76,1782,0,0,1012.3
207,Jason Maxiell,DET,PF,78,452,324,24,63,25,57.5,53.2,0,84,184,0,45,1407,2,0,1007.8
208,Andrew Bogut,MIL,C,36,422,369,72,37,23,57.7,57.1,0,56,183,0,86,1123,16,0,1006.8
209,Ryan Anderson,BKN,PF,66,487,311,52,20,44,39.3,84.5,36.5,98,91,69,63,1312,3,0,1003.2
210,Mike James,WAS,PG,61,531,133,201,6,44,38.3,82.9,37.5,68,128,69,94,1648,0,0,998.1
211,Rasho Nesterovic,IND,C,70,473,240,109,38,30,51.3,78.1,0,25,224,0,63,1214,2,0,997.5
212,Roy Hibbert,IND,C,70,494,243,49,76,20,47.1,66.7,0,98,198,0,55,1009,0,0,996.1
213,Jason Kapono,TOR,SF,80,654,163,105,3,22,43.2,81,42.8,34,163,98,70,1831,0,0,987.1
214,Michael Redd,MIL,SF,33,699,107,88,2,35,45.5,81.4,36.6,131,179,70,53,1202,1,0,980.4
215,Tyson Chandler,NO,C,45,397,393,22,56,15,56.5,57.9,0,77,160,0,70,1444,15,0,973.6
216,Vladimir Radmanovic,CHA,SF,78,540,222,81,15,46,42.1,74.1,40.1,43,91,105,98,1445,0,0,951.9
217,Wally Szczerbiak,CLE,SF,74,517,232,82,10,28,45,84.9,41.1,90,110,69,55,1526,1,0,939.4
218,Sergio Rodriguez,POR,PG,80,356,130,286,2,54,39.2,79.2,32.5,61,92,37,119,1222,0,0,934
219,Nicolas Batum,POR,SG,79,426,220,74,40,50,44.6,80.8,36.9,42,99,62,50,1453,0,0,931
220,Sasha Vujacic,LAL,SG,80,461,135,113,7,77,38.7,92.1,36.3,70,74,81,35,1292,0,0,925.5
221,Anthony Johnson,ORL,PG,80,421,147,200,5,46,40.4,75.3,39.1,61,102,52,82,1481,0,0,917.4
222,Tim Thomas,CHI,PF,64,545,201,68,11,31,43.2,73.6,41.3,89,111,78,70,1246,1,0,902.2
223,George Hill,SA,PG,77,438,158,136,21,45,40.3,78.1,32.9,114,126,24,74,1269,1,0,889.6
224,Von Wafer,HOU,PG,63,610,113,71,8,40,44.7,75.2,39,88,165,64,59,1224,0,0,889.1
225,Nenad Krstic,OKC,C,46,445,253,29,49,21,46.9,79.7,0,63,191,0,45,1141,1,0,887.1
226,Ben Wallace,CLE,PF,56,165,362,44,75,48,44.5,42.2,0,27,69,0,34,1313,0,0,877.4
227,Fred Jones,LAC,PG,52,378,126,188,11,53,40.7,81.5,36.7,66,75,54,66,1495,1,0,873.2
228,Mickael Pietrus,ORL,SF,54,510,176,65,24,31,41.3,70.9,35.9,78,96,80,56,1328,2,0,872.7
229,Chris Wilcox,NY,PF,62,447,277,47,16,26,49.7,56.4,0,79,184,0,75,1049,3,0,858.9
230,Antoine Wright,DAL,SF,65,474,136,77,27,46,41.5,74.7,30.2,71,134,45,54,1552,0,0,844.7
