RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
22,Paul Pierce,BOS,SF,15,287,71,62,5,17,51.3,84.3,41.7,70,71,25,29,529,1,0,480.2
23,Zach Randolph,MEM,PF,14,263,142,29,7,9,51.4,85.5,0,47,108,0,35,490,8,0,473.9
24,Marc Gasol,MEM,C,14,210,151,25,22,15,61.2,73.8,0,62,74,0,32,492,7,0,470.7
25,Marcus Camby,LAC,PF,16,137,143,48,32,21,48.7,61.1,25,22,56,1,16,490,2,0,470.6
26,Brandon Roy,POR,SF,15,294,69,72,3,5,44.3,82.3,35.2,79,79,19,33,553,0,0,467.8
27,Rajon Rondo,BOS,PG,15,159,58,132,0,39,55.5,33.3,14.3,6,75,1,37,493,5,0,467.6
28,Mo Williams,CLE,PG,16,278,49,78,5,18,44.7,91.3,44.2,42,67,34,43,580,0,0,456.8
29,Brandon Jennings,MIL,PG,12,292,55,69,3,15,46.5,77.8,48.3,49,78,29,43,416,0,0,454.5
30,David Lee,NY,PF,13,231,126,33,6,17,53.1,73.2,0,41,95,0,28,438,4,0,449.7
31,Gilbert Arenas,WAS,PG,13,279,49,80,2,17,39.5,73.9,35.9,68,71,23,50,464,1,0,445.8
32,David West,NO,PF,15,231,109,39,10,15,44,83.6,33.3,46,91,1,26,528,5,0,444.3
33,Amar'e Stoudemire,PHO,C,14,285,102,17,16,10,56.5,73.3,0,77,104,0,42,497,3,0,442.9
34,Tim Duncan,SA,C,11,195,123,41,23,5,53.8,72.2,0,39,78,0,20,351,6,0,440.1
35,Danny Granger,IND,SF,11,268,70,30,14,20,42.2,79.7,34,63,53,33,30,410,1,0,435
36,Kevin Garnett,BOS,PF,15,206,110,39,14,16,52,75.7,0,28,89,0,23,453,3,0,433.5
37,Deron Williams,UTA,PG,11,225,53,103,1,12,49.1,78,35,39,72,14,39,435,2,0,430.1
38,Chris Paul,NO,PG,10,238,34,92,0,17,59.4,84.5,65.5,49,66,19,21,339,3,0,429.8
39,Gerald Wallace,CHA,PF,13,198,151,16,6,24,40.4,71.4,26.1,70,55,6,35,550,7,0,428.2
40,Rodney Stuckey,DET,PG,14,251,74,52,2,17,39.8,84.7,25,61,86,6,33,528,1,0,422.8
41,Russell Westbrook,OKC,PG,13,216,60,93,4,16,43.1,83.1,37.5,54,63,12,47,436,4,0,420.5
42,Jason Terry,DAL,SG,15,268,36,55,2,22,46.7,81.9,33.8,59,70,23,22,504,1,0,419.7
43,Nene Hilario,DEN,C,13,191,118,33,15,16,61.5,72.3,0,47,72,0,26,434,4,0,418.1
44,Jason Kidd,DAL,PG,15,112,80,129,5,24,40.2,100,44.4,2,13,28,43,519,2,0,416.5
45,LaMarcus Aldridge,POR,PF,15,220,117,26,7,8,47.6,79.2,0,38,91,0,13,489,4,0,416.4
46,Aaron Brooks,HOU,PG,16,256,35,90,3,8,42.5,78.8,34.1,41,64,29,53,527,2,0,402
47,Jason Thompson,SAC,PF,13,185,121,31,16,9,47.4,80.9,0,55,65,0,25,444,5,0,401.7
48,Lou Williams,PHI,SG,13,217,45,66,3,23,48.8,82.7,28,43,66,14,23,447,1,0,399
49,Andrea Bargnani,TOR,C,14,246,88,15,20,6,48.4,89.4,42.6,42,63,26,28,471,3,0,398.1
50,Emeka Okafor,NO,C,15,147,153,7,30,10,50.4,50,0,27,60,0,24,457,6,0,397.1
51,Joakim Noah,CHI,C,12,139,148,27,22,9,53.7,63.9,0,23,58,0,23,402,8,0,396.1
52,Tyreke Evans,SAC,SG,12,219,62,60,5,18,43.5,75,28.6,51,72,8,35,426,2,0,394.4
53,Luol Deng,CHI,SF,12,206,107,19,8,14,44.3,77.6,50,38,78,4,17,463,3,0,389.9
54,Stephen Jackson,CHA,SF,13,227,55,55,7,19,42.2,65.6,28.8,42,67,17,38,474,1,0,389.5
55,Carl Landry,HOU,PF,16,249,89,8,13,6,56.1,90.5,0,57,96,0,17,406,0,0,388.8
56,Jamal Crawford,ATL,SG,16,268,33,43,3,14,44.9,84.3,29.1,59,70,23,25,481,0,0,381.1
57,Jermaine O'Neal,MIA,C,13,189,112,20,16,6,56.3,65.9,0,29,80,0,20,427,5,0,377.4
58,Greg Oden,POR,C,15,158,125,12,36,5,61.1,76.5,0,26,66,0,31,364,2,0,377
59,Al Harrington,NY,PF,13,249,77,20,5,14,43.3,85.1,25.4,57,72,16,33,406,1,0,376.4
60,Andrew Bynum,LAL,C,10,194,114,14,17,6,57.6,70.8,0,34,80,0,23,377,8,0,374.8
61,Chauncey Billups,DEN,PG,13,211,34,77,1,16,39.7,90.7,37.1,68,37,23,27,418,1,0,374.3
62,Andrei Kirilenko,UTA,PF,13,172,69,49,15,15,46,78,37,46,48,10,20,455,0,0,368.3
63,Ray Allen,BOS,SG,15,235,41,47,0,18,48.6,92.1,33.3,35,70,20,25,518,0,0,365.7
64,O.J. Mayo,MEM,SG,14,232,57,36,3,16,44.9,78,30.2,32,76,16,31,510,0,0,361.4
65,Ben Gordon,DET,SG,13,262,28,43,1,10,44.7,81.8,38.2,63,68,21,23,469,0,0,359.1
66,Brendan Haywood,WAS,C,13,136,140,3,27,6,48.1,68.1,0,32,52,0,20,428,4,0,354.5
67,Lamar Odom,LAL,PF,12,120,105,60,10,13,43.4,58.1,32.3,18,36,10,28,412,2,0,354
68,Channing Frye,PHO,PF,14,185,77,23,13,14,45.6,70.6,44.8,12,28,39,14,415,2,0,351.9
69,Al Jefferson,MIN,C,11,170,77,27,13,16,45.2,73.2,0,30,70,0,15,338,3,0,345.9
70,Hedo Turkoglu,TOR,PF,13,195,60,50,7,9,47.3,77.5,44.8,31,43,26,29,448,0,0,345
71,Charlie Villanueva,DET,PF,14,219,78,6,13,8,48.1,71,34.5,22,70,19,19,402,1,0,344.6
72,Jose Calderon,TOR,PG,14,168,31,90,3,11,48.5,74.3,31.6,26,53,12,24,461,0,0,344.2
73,Michael Beasley,MIA,SF,14,197,93,13,8,12,42.2,85.7,17.2,36,73,5,24,440,3,0,344.1
74,Jeff Green,OKC,SF,13,195,79,15,13,13,43.2,80.5,32,33,57,16,25,439,3,0,339.3
75,Grant Hill,PHO,PF,14,172,100,26,3,8,46.8,76.1,41.7,35,61,5,16,417,4,0,337
76,Thaddeus Young,PHI,PF,15,213,63,30,2,17,45.9,67.9,35.5,36,72,11,35,554,0,0,336.6
77,Boris Diaw,CHA,C,13,158,67,51,9,15,47.8,74.2,24.1,23,57,7,28,472,1,0,334.9
78,Corey Brewer,MIN,SF,13,160,63,34,10,29,38.5,59.5,20,25,60,5,30,419,1,0,334.6
79,Kyle Lowry,HOU,PG,16,127,60,82,5,17,39.8,74.1,34.6,40,30,9,32,390,0,0,334
80,Will Bynum,DET,PG,14,190,42,64,2,11,43.8,82.3,29.4,51,62,5,30,391,0,0,332.4
81,Mike Bibby,ATL,PG,16,170,50,66,0,11,44.1,88.9,43.8,16,35,28,20,478,0,0,331
82,Elton Brand,PHI,PF,13,157,84,14,17,20,45.8,82.2,0,37,60,0,24,385,2,0,328.8
83,Andre Miller,POR,PG,15,163,50,77,1,11,41,82.3,11.8,51,53,2,34,425,1,0,328.5
84,Corey Maggette,GS,PF,13,213,64,24,2,10,51,77.5,29.4,62,68,5,22,318,1,0,327.8
85,Kendrick Perkins,BOS,C,15,161,100,17,26,2,60.4,61.1,0,33,64,0,37,391,1,0,325.5
86,Shawn Marion,DAL,SF,13,164,83,17,10,14,48.7,72,0,18,73,0,14,413,1,0,323.1
87,Richard Jefferson,SA,SF,13,190,61,36,3,8,46.4,72.5,32.4,50,52,12,19,434,1,0,320.2
88,Jason Richardson,PHO,SF,12,204,64,18,3,7,52,65.5,44.9,19,46,31,10,387,1,0,317.8
88,Caron Butler,WAS,SF,12,192,84,14,2,16,39.8,80,28.6,44,62,8,32,447,2,0,317.8
90,Vince Carter,ORL,SG,11,206,52,25,7,7,41.6,85.7,42.4,30,46,28,19,338,0,0,314.9
91,John Salmons,CHI,SF,12,163,45,33,8,25,35.8,73,31.6,27,41,18,19,446,0,0,313.5
91,Ben Wallace,DET,PF,14,54,135,21,21,17,52.6,53.8,0,14,20,0,10,418,0,0,313.5
93,Chuck Hayes,HOU,PF,16,93,108,22,11,24,46.8,41.7,0,5,44,0,13,393,2,0,312.6
94,Roy Hibbert,IND,C,12,129,91,24,25,5,52.9,70.4,0,19,55,0,22,305,5,0,312.2
95,Metta World Peace,LAL,SF,12,144,60,50,5,18,43.4,51.4,36.5,19,34,19,25,418,0,0,312
96,Dahntay Jones,IND,SG,12,198,53,23,13,10,44.2,80.8,30,59,65,3,32,403,1,0,310.1
97,Larry Hughes,NY,SF,11,145,47,46,6,23,43.9,80,31.7,32,37,13,19,355,1,0,309.4
98,Marvin Williams,ATL,PF,16,165,79,14,11,11,44.1,87.5,32.3,35,50,10,16,473,0,0,308.8
99,Chris Douglas-Roberts,BKN,SG,11,199,58,18,3,13,47.4,87,26.7,47,70,4,20,396,2,0,307.6
100,Anthony Randolph,GS,PF,13,157,94,7,14,11,42.1,80.6,25,50,52,1,23,286,3,0,307.3
101,Derrick Rose,CHI,PG,12,173,34,63,5,11,44.8,80,20,24,73,1,35,403,1,0,305.3
102,Spencer Hawes,SAC,PF,13,147,87,22,15,8,46.5,88.9,17.6,24,57,3,26,368,2,0,304.4
103,Anderson Varejao,CLE,C,14,92,114,15,14,16,49.3,60.6,0,20,36,0,10,413,3,0,301.3
104,Andray Blatche,WAS,PF,13,151,76,20,17,6,49.6,73.3,25,22,63,1,18,347,2,0,300.2
105,Al Thornton,LAC,PF,16,166,69,22,9,10,41.6,69.5,20,41,61,1,21,482,0,0,298.8
106,Kenyon Martin,DEN,PF,12,132,79,26,12,12,47.8,59.5,33.3,22,52,2,16,389,3,0,297.8
107,Ronnie Brewer,UTA,SF,13,156,43,36,5,16,48.9,57.8,16.7,26,62,2,14,463,0,0,289.6
108,Andrew Bogut,MIL,C,9,145,83,17,13,6,56.5,51.7,0,15,65,0,19,302,5,0,289.1
109,Mario Chalmers,MIA,PG,14,146,27,58,2,23,50.5,80.6,40.4,25,29,21,27,436,0,0,288.4
110,Zydrunas Ilgauskas,CLE,C,16,113,99,10,21,5,37.8,71,100,22,44,1,13,388,0,0,285.8
111,Wilson Chandler,NY,SF,13,149,68,22,14,6,40.7,88,23.1,22,50,9,20,416,1,0,283.6
112,Stephen Curry,GS,PG,13,125,39,67,5,17,45,70,40.6,14,36,13,33,391,0,0,283.3
112,Jameer Nelson,ORL,PG,11,151,34,61,1,12,44.4,79.3,42.1,23,40,16,26,325,1,0,283.3
114,Shane Battier,HOU,SF,16,138,43,35,11,15,41.4,85.2,34.3,23,23,23,12,507,0,0,282.1
115,Danilo Gallinari,NY,SF,13,183,54,16,7,8,44.8,85.7,43.8,24,21,39,20,381,1,0,281.8
116,Raymond Felton,CHA,PG,13,134,38,66,1,19,36.3,70,26.9,21,46,7,38,417,1,0,280.6
117,Eric Gordon,LAC,SG,10,173,31,36,3,15,47.9,71.2,39.2,37,38,20,20,356,0,0,280.2
118,Rasheed Wallace,BOS,PF,15,147,60,14,10,17,39.3,66.7,30,10,28,27,14,330,0,0,280
119,Peja Stojakovic,NO,SF,15,172,61,17,2,7,36.9,95,38.9,19,21,37,9,410,1,0,279.7
120,Terrence Williams,BKN,SF,14,147,82,29,0,9,35.3,64.3,29.7,18,48,11,31,399,4,0,275.9
121,Rafer Alston,BKN,PG,14,137,41,69,2,11,33.1,87.1,33.3,27,34,14,40,483,1,1,275.7
122,Jonny Flynn,MIN,PG,13,185,37,41,1,15,45,81.6,27.3,40,59,9,48,374,0,0,274.9
123,Matt Barnes,ORL,SF,15,111,92,29,6,13,37.5,80,19.1,24,30,9,31,392,2,0,271.9
124,Ryan Gomes,MIN,PF,13,133,82,19,2,13,44.2,60,41.7,9,47,10,19,369,1,0,270.9
125,Udonis Haslem,MIA,PF,12,127,109,9,4,1,46.1,70,0,21,53,0,15,368,5,0,266.3
126,Paul Millsap,UTA,PF,13,135,83,7,16,3,55.7,79.4,0,27,54,0,20,338,0,0,263.1
127,Rudy Fernandez,POR,SF,15,137,40,31,2,27,47.4,84,43.3,21,19,26,29,353,0,0,260.5
128,George Hill,SA,PG,13,155,33,26,5,15,42.1,78,36.7,32,45,11,14,355,0,0,259.6
129,Beno Udrih,SAC,PG,11,159,26,47,2,8,51.2,85.7,42.9,12,51,15,22,348,0,0,258.7
130,Chris Duhon,NY,PG,13,89,40,77,1,15,24.8,84.4,21.8,27,13,12,26,439,0,0,258.5
131,Thabo Sefolosha,OKC,SF,13,82,74,24,11,22,39,61.5,35.7,8,22,10,15,424,1,0,257.8
132,Mehmet Okur,UTA,C,10,143,63,20,7,8,44.5,86.7,42.3,26,42,11,21,308,2,0,257.6
133,J.J. Barea,DAL,PG,15,129,37,59,2,6,40.5,84,37.8,21,33,14,21,350,0,0,256.9
134,Rasual Butler,LAC,SF,16,152,52,22,7,6,36.4,80.6,27.1,29,33,19,17,481,0,0,256.4
135,Luke Ridnour,MIL,PG,12,135,30,50,1,11,51.4,80,36.7,16,43,11,14,284,2,0,256
136,Jared Dudley,PHO,SF,14,133,56,19,4,16,48.4,67.7,49,21,20,24,14,321,0,0,254.7
137,Ersan Ilyasova,MIL,PF,12,121,81,17,7,6,41.6,84,38.1,21,26,16,16,262,2,0,253.7
138,Tony Parker,SA,PG,9,159,25,47,2,7,47.2,79.6,0,43,58,0,24,257,0,0,253.5
139,Anthony Morrow,GS,SG,13,154,48,13,5,13,52.3,88.2,51,15,32,25,15,401,0,0,252.1
140,T.J. Ford,IND,PG,12,120,51,39,4,11,42,78.3,0,36,42,0,19,307,1,0,250.7
141,Anthony Parker,CLE,SF,16,134,43,28,6,16,41.1,85.7,51.7,12,16,30,22,490,0,0,249.6
142,Steve Blake,POR,PG,15,122,38,57,0,9,36,83.3,35.7,15,16,25,23,450,0,0,248.1
143,Samuel Dalembert,PHI,C,15,78,98,17,25,3,44.8,75,0,18,30,0,31,359,1,0,246.1
144,Andres Nocioni,SAC,PF,12,141,53,19,4,7,42.2,66.7,32.1,16,37,17,13,330,0,0,242.1
145,Shaquille O'Neal,CLE,C,10,113,70,15,15,3,52.2,46.3,0,19,47,0,14,249,2,0,241.5
146,Mike Conley,MEM,PG,14,111,29,71,1,11,36.6,76.9,31,20,32,9,37,398,1,0,239.3
147,Craig Smith,LAC,PF,16,116,64,22,5,10,60.5,63,33.3,17,48,1,21,261,0,0,234.8
148,Hakim Warrick,MIL,PF,12,133,69,12,3,8,43.9,66.7,33.3,32,49,1,22,290,2,0,233.8
149,Ty Lawson,DEN,PG,13,127,27,43,1,12,51.1,82.1,54.5,23,34,12,17,281,0,0,232.9
150,Marreese Speights,PHI,PF,10,130,64,6,9,4,60.5,81.2,0,26,52,0,13,233,1,0,228.8
151,James Harden,OKC,PG,13,113,36,35,4,13,40.7,84,47.4,21,19,18,14,246,0,0,228.7
152,Jason Williams,ORL,PG,15,95,20,66,0,11,42.9,65,39,13,17,16,14,329,0,0,226
153,Manu Ginobili,SA,SG,9,127,24,38,5,9,37.8,84.6,34.1,44,19,15,16,211,0,0,224.8
154,Joel Przybilla,POR,C,15,46,115,4,23,3,43.6,63.2,0,12,17,0,20,293,0,0,222
155,Nenad Krstic,OKC,C,13,118,64,4,7,8,47.7,70,0,14,52,0,10,314,0,0,220.8
156,Brandon Rush,IND,SG,12,95,61,19,9,9,34.6,52.6,28.3,10,23,13,12,349,2,0,220.7
157,Kirk Hinrich,CHI,SG,11,100,34,51,3,11,36.6,69.6,30.3,16,27,10,25,322,0,0,220.3
158,Kevin Martin,SAC,SG,5,153,27,13,1,10,42.3,85.7,44.7,42,30,17,7,208,1,0,219.9
159,J.J. Redick,ORL,SF,15,134,33,30,0,4,42.6,83.9,40.7,26,21,22,10,370,0,0,216.6
160,Ramon Sessions,MIN,PG,13,98,44,46,0,9,45.5,64.3,0,18,40,0,22,303,0,0,215.8
161,Antonio McDyess,SA,PF,12,95,76,10,5,7,53.3,68.2,0,15,40,0,10,266,1,0,215.2
162,Chris Andersen,DEN,PF,12,71,82,5,17,6,50,79.4,0,27,22,0,8,259,0,0,214.9
163,Drew Gooden,DAL,PF,11,96,79,2,14,4,44.1,73.7,0,14,41,0,16,259,3,0,213.8
164,Erick Dampier,DAL,C,9,68,87,4,20,2,65.1,60,0,12,28,0,9,242,3,0,213.4
165,Chase Budinger,HOU,SF,15,122,46,19,2,7,40.2,66.7,32.7,6,31,18,11,283,0,0,212.7
166,Mickael Pietrus,ORL,SF,13,129,38,9,4,15,39.1,52.8,42.1,19,19,24,15,389,0,0,211.1
167,Kelenna Azubuike,GS,SF,9,125,41,10,9,5,54.5,67.9,37,19,38,10,7,231,0,0,210.2
168,Darren Collison,NO,PG,11,116,24,43,0,10,43.6,93.8,44.4,30,37,4,20,222,1,0,209.3
169,Charlie Bell,MIL,SF,12,94,38,38,1,14,42,64.3,42.5,9,17,17,19,369,0,0,207.6
170,Ryan Anderson,ORL,PF,11,136,43,13,1,5,45.7,83.3,43.1,15,23,25,12,233,1,0,207.1
171,Arron Afflalo,DEN,SG,13,117,35,25,5,6,51.2,73.9,44.4,17,32,12,12,332,0,0,206.5
172,Kris Humphries,DAL,PF,14,99,70,6,6,6,47.6,57.6,0,19,40,0,10,220,1,0,206
173,Sebastian Telfair,LAC,PG,16,92,24,55,2,8,43.5,81.2,17.9,13,32,5,20,271,0,0,203.3
174,Earl Watson,IND,PG,12,92,33,30,6,14,46.8,81.5,38.7,22,17,12,14,312,0,0,202.6
175,J.J. Hickson,CLE,C,16,126,54,4,6,5,57.6,66.7,0,28,49,0,18,311,0,0,200.8
176,Brad Miller,CHI,C,12,100,53,25,2,5,44,77.5,23.1,31,30,3,17,270,0,0,198.1
177,Mike Miller,WAS,SG,9,88,55,28,0,8,58.5,81.2,56.5,13,18,13,14,258,0,0,198
178,Jarrett Jack,TOR,PG,14,110,24,44,1,7,39.1,89.7,35.3,26,24,12,26,341,0,0,194.8
179,Shelden Williams,BOS,PF,15,86,69,9,7,3,52.2,84.4,0,38,24,0,11,215,1,0,191.3
180,Marco Belinelli,TOR,SG,14,126,18,23,2,9,47.8,78.3,46.5,18,24,20,13,259,0,0,191.1
181,Matt Bonner,SA,C,13,95,59,17,2,2,44.2,75,42.9,6,13,21,9,264,1,0,190.3
181,Omri Casspi,SAC,SF,12,109,44,13,4,9,51.2,42.3,41.4,11,31,12,17,268,1,0,190.3
183,Derek Fisher,LAL,PG,12,75,31,38,4,13,36.2,87.5,31.2,7,19,10,15,324,0,0,188.2
184,Taj Gibson,CHI,PF,12,84,59,7,12,8,49.4,53.3,0,8,38,0,18,267,0,0,187.3
185,Jamario Moon,CLE,SF,15,83,57,8,6,8,49.2,77.8,38.7,7,20,12,5,266,0,0,186.4
186,Martell Webster,POR,SF,15,99,32,9,9,15,36.5,92.3,31,24,18,13,14,296,0,0,184.9
187,Travis Outlaw,POR,PF,11,109,38,8,8,7,37.6,87.5,38.7,21,26,12,12,231,0,0,184.6
187,Daniel Gibson,CLE,PG,16,113,23,18,0,15,41.5,53.8,46.7,7,11,28,13,344,0,0,184.6
189,Oleksiy Pecherov,MIN,C,13,105,55,5,5,3,47.9,88.9,26.9,8,38,7,11,204,0,0,183.5
190,Leandro Barbosa,PHO,SG,11,125,18,19,2,7,47.6,70,38.2,14,36,13,10,237,0,0,183.1
191,Marquis Daniels,BOS,SF,14,89,27,34,1,10,47.4,61.5,14.3,16,35,1,12,300,0,0,182.4
192,Ryan Hollins,MIN,C,13,95,46,13,10,4,58,62.5,0,15,40,0,19,271,0,0,178.7
193,Josh Boone,BKN,PF,14,56,74,8,9,7,45.6,36.4,0,4,26,0,12,248,0,0,176.8
194,DeMar DeRozan,TOR,SG,14,85,42,12,9,10,46.1,64.7,44.4,11,31,4,15,254,0,0,176.4
195,James Posey,NO,SF,15,71,49,20,3,9,37.5,85,37.5,17,9,12,10,310,0,0,173.8
196,Tyson Chandler,CHA,C,12,69,74,5,12,2,45.8,83.3,0,15,27,0,21,291,1,0,172.3
197,Goran Dragic,PHO,PG,14,89,29,38,1,5,42.7,57.1,40.9,16,23,9,21,205,0,0,171.8
198,Devin Brown,NO,SF,11,103,35,22,0,7,38.5,78.3,40.5,18,20,15,21,242,0,0,171
199,Brandon Bass,ORL,PF,11,100,35,8,6,5,52.3,88.9,0,8,46,0,6,231,0,0,170
200,Quentin Richardson,MIA,SG,11,84,52,14,1,6,47.1,0,42.9,0,15,18,12,313,1,0,169.4
201,Flip Murray,CHA,SF,9,106,28,19,1,6,43.2,56,31.2,14,31,10,13,201,0,0,169.1
202,DeJuan Blair,SA,C,13,73,65,12,5,2,57.9,50,0,7,33,0,14,187,1,0,169
203,Randy Foye,WAS,SG,12,105,22,22,2,6,38.4,95.2,34.6,20,29,9,14,264,0,0,166.4
204,Marcin Gortat,ORL,C,14,61,61,2,17,4,48,72.2,0,13,24,0,13,246,0,0,166.2
205,David Andersen,HOU,PF,16,94,45,10,3,2,46.4,78.6,33.3,11,34,5,7,210,0,0,166
206,Trenton Hassell,BKN,SF,10,90,55,9,1,3,43.4,78.3,0,18,36,0,13,359,1,0,164.5
207,Darius Songaila,NO,PF,15,74,42,16,5,11,50,100,0,8,33,0,16,226,0,0,164.4
208,Louis Amundson,PHO,PF,14,74,58,3,14,1,57.7,56,0,14,30,0,15,213,0,0,163.1
209,Amir Johnson,TOR,PF,14,60,65,4,7,7,59.5,69.6,0,16,22,0,9,225,0,0,163
210,Sasha Pavlovic,MIN,SF,13,80,42,19,2,7,36.6,75,25.7,3,25,9,14,231,0,0,162.9
211,Roger Mason Jr.,SA,SG,13,87,23,32,3,4,38.8,75,34.1,6,18,15,14,247,0,0,162.6
211,Bobby Brown,NO,PG,14,108,13,32,1,5,39.8,100,27.5,4,31,14,21,235,0,0,162.6
213,Zaza Pachulia,ATL,C,16,81,51,5,9,4,45.9,75.8,0,25,28,0,18,219,0,0,157.7
214,Willie Green,PHI,SG,15,86,19,29,1,6,42.3,84,27.8,21,25,5,9,206,0,0,157.3
215,Antawn Jamison,WAS,PF,4,92,42,3,2,5,50.7,54.2,36.8,13,29,7,5,148,3,0,155.9
216,Nazr Mohammed,CHA,C,13,75,50,5,10,1,55.2,57.9,0,11,32,0,9,170,0,0,155.5
217,Carlos Delfino,MIL,SF,10,79,40,20,1,4,34.6,88.9,34.9,8,13,15,12,254,0,0,155
218,Jordan Farmar,LAL,PG,12,66,26,34,1,9,35.4,83.3,33.3,10,13,10,14,204,0,0,154.2
219,Troy Murphy,IND,PF,6,66,52,12,4,5,48.1,75,36.8,9,18,7,11,177,4,0,153.4
220,Marcus Thornton,NO,SG,10,110,19,8,0,7,44.9,76,30.6,19,29,11,9,168,0,0,149.8
221,Rodney Carney,PHI,SF,14,74,30,11,5,8,45.6,84.6,40.7,11,15,11,3,207,0,0,149.5
222,DeMarre Carroll,MEM,SF,14,66,49,11,1,7,34.3,64.5,0,20,23,0,11,258,0,0,146.3
223,Donte Greene,SAC,PF,10,96,18,8,7,8,59,66.7,54.5,12,24,12,14,167,0,0,145.6
224,Eddie House,BOS,PG,15,97,16,16,2,6,38.5,100,38.8,8,16,19,11,240,0,0,145.2
225,D.J. Augustin,CHA,PG,13,85,15,29,0,7,34.7,75.8,27.6,25,18,8,17,267,0,0,143.5
225,Vladimir Radmanovic,GS,SF,12,70,45,11,1,7,36.8,62.5,27.3,5,19,9,13,244,0,0,143.5
227,Jason Smith,PHI,PF,12,61,34,9,12,6,44,71.4,43.8,10,15,7,8,195,0,0,143.3
228,Jonas Jerebko,DET,PF,12,74,48,5,5,5,50.9,47.4,38.9,9,22,7,17,288,0,0,142.1
229,Marcus Williams,MEM,PG,13,55,20,45,0,6,32.8,52.9,10.5,9,20,2,17,209,0,0,141.5
230,Sam Young,MEM,SF,14,82,32,8,2,8,43.4,72.2,25,13,30,3,13,196,0,0,139.4
231,Solomon Jones,IND,PF,11,50,45,11,13,3,51.2,54.5,0,6,22,0,15,189,0,0,137.5
232,Courtney Lee,BKN,SG,7,71,15,12,4,13,31,86.2,13.3,25,20,2,6,225,0,0,135
233,Jared Jeffries,NY,PF,13,42,40,17,11,6,40,63.6,27.3,7,13,3,16,252,0,0,133.5
234,Bobby Simmons,BKN,PF,12,70,41,8,3,4,34.7,100,30,8,13,12,12,246,0,0,133.2
235,Eric Maynor,UTA,PG,11,70,15,32,1,4,44.3,88.2,11.1,15,26,1,13,163,1,0,133
236,Nick Collison,OKC,PF,13,53,48,4,9,3,61.5,71.4,0,5,24,0,8,230,0,0,132.6
237,Hilton Armstrong,NO,PF,12,41,43,15,5,8,40.5,55,0,11,15,0,9,185,0,0,132.1
238,Jason Maxiell,DET,PF,13,56,44,2,11,4,46.5,59.3,0,16,20,0,10,214,0,0,131.8
239,Kwame Brown,DET,C,14,48,56,9,3,4,46.3,38.5,0,10,19,0,11,211,0,0,131.7
240,Maurice Evans,ATL,SF,16,72,29,7,1,6,45,90.9,34.8,10,19,8,2,212,0,0,129.3
241,Carlos Arroyo,MIA,PG,14,71,20,26,0,3,50.8,71.4,33.3,10,29,1,11,221,0,0,129
