RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
355,Salah Mejri,DAL,C,33,125,123,10,34,8,62.8,58.7,0,27,49,0,23,397,3,0,348.6
356,Troy Daniels,CHA,SG,43,242,57,21,3,11,47.6,55.6,48.4,5,30,59,24,476,0,0,345.9
357,Brian Roberts,POR,PG,51,205,41,54,2,10,44.8,89.4,35.7,42,59,15,23,470,0,0,336.2
358,Kirk Hinrich,ATL,SG,46,137,70,73,2,15,38,93.8,38.7,15,25,24,30,631,0,0,334.5
359,Andre Miller,SA,PG,40,144,51,87,0,16,55.7,75,25,24,57,2,37,462,0,0,330.7
360,Adreian Payne,MIN,PF,52,132,112,29,11,16,36.6,65.4,28.1,17,44,9,36,485,0,0,327.9
361,Glenn Robinson III,IND,SG,45,171,68,26,9,17,43,69.2,37.8,27,51,14,18,508,0,0,325.6
362,Joe Young,IND,PG,41,154,50,65,0,15,36.5,80,21.7,20,52,10,33,383,0,0,308.5
363,Greivis Vasquez,MIL,PG,23,127,47,91,0,10,32.1,84.6,23.6,22,27,17,40,459,0,0,299.9
364,Ray McCallum,MEM,PG,41,137,47,60,7,12,37.7,80,35.7,12,40,15,24,474,0,0,297.4
365,Kendrick Perkins,NO,C,37,91,128,31,11,11,53.3,44,0,11,40,0,41,542,0,0,294.1
366,Cristiano Felicio,CHI,C,31,105,102,26,13,6,55.6,71.4,0,25,40,0,13,320,0,0,291.4
367,Rasual Butler,SA,SF,46,124,56,24,23,13,46.7,68.8,30.6,11,34,15,8,431,0,0,291.2
368,James Jones,CLE,SG,48,180,50,14,10,11,41.3,80.8,39.4,21,18,41,13,463,0,0,290
369,John Jenkins,PHO,SG,43,178,57,35,1,8,44.4,83.3,31.4,20,55,16,27,480,0,0,289.9
370,Jarell Martin,MEM,PF,27,153,86,15,7,8,46.6,72.6,0,45,54,0,19,379,0,0,289.7
371,Chris Andersen,MEM,PF,27,105,98,12,13,15,52.8,69.4,28.6,25,34,4,9,402,0,0,287.6
372,Ryan Hollins,MEM,C,37,124,98,10,21,6,62,61.9,0,26,49,0,24,459,0,0,286.6
373,Chris McCullough,BKN,PF,24,112,68,9,12,28,40.4,47.8,37.1,11,31,13,15,362,0,0,272.1
374,Montrezl Harrell,HOU,PF,39,140,66,17,11,11,64.4,52.2,0,24,58,0,17,378,0,0,271.7
375,James Ennis,NO,SF,22,159,42,21,5,16,47.8,73.5,44.8,25,28,26,19,328,0,0,263.9
376,Reggie Bullock,DET,SF,37,122,68,27,2,10,43.9,93.3,41.5,14,21,22,8,428,0,0,260.1
377,Anthony Brown,LAL,SF,29,115,70,19,5,14,31,85,28.6,17,19,20,15,598,0,0,250.5
378,Tyler Hansbrough,CHA,PF,44,104,89,8,7,12,45.1,58.5,66.7,38,30,2,12,342,1,0,248.8
379,Kendall Marshall,PHI,PG,30,111,28,73,2,16,36.4,69.2,32.7,9,27,16,43,399,0,0,247.1
380,Darrun Hilliard,DET,SG,38,152,45,26,1,9,39.4,72.5,38,29,33,19,19,383,0,0,246
381,Jordan Hamilton,NO,SG,11,125,62,25,3,8,42.2,66.7,28.9,14,36,13,17,303,1,0,241.9
382,Phil Pressey,PHO,PG,23,77,31,74,4,18,39,52,23.5,13,26,4,33,283,0,0,236.2
383,James Michael McAdoo,GS,SF,41,117,58,17,8,10,53.6,53.1,50,26,44,1,16,261,0,0,232.1
384,Drew Gooden,WAS,PF,30,82,85,13,11,8,32,64.3,17.1,9,26,7,13,305,2,0,228.5
385,Sonny Weems,PHI,SG,43,107,53,49,1,10,37.8,53.3,35.7,8,27,15,41,498,0,0,225.1
386,Henry Sims,BKN,C,14,91,72,9,13,9,42.9,83.3,0,25,33,0,12,262,0,0,222.9
387,Sergey Karasev,BKN,SG,40,97,58,35,2,6,40.5,92.9,29.7,26,19,11,22,399,0,0,213.1
388,Jordan Farmar,MEM,PG,12,110,25,37,2,15,42,100,35.6,10,26,16,18,291,0,0,211.5
389,Robert Sacre,LAL,C,25,87,72,14,10,4,41.3,65.8,0,25,31,0,12,320,0,0,210.4
390,Jared Cunningham,MIL,SG,44,122,38,20,2,14,34.9,65.5,30.8,36,25,12,21,410,0,0,208.6
391,Mike Miller,DEN,SG,46,63,53,40,4,13,35.5,0,36.5,0,3,19,17,372,0,0,203.6
392,Lamar Patterson,ATL,SG,35,84,50,39,2,9,35,72.7,24.5,16,16,12,23,400,0,0,201.5
393,Delon Wright,TOR,PG,27,103,37,31,3,8,44.4,74.3,38.5,26,31,5,16,229,0,0,199.9
394,Terry Rozier,BOS,PG,39,72,63,37,1,6,27.4,80,22.2,8,23,6,19,311,0,0,198.1
395,Elton Brand,PHI,PF,17,70,63,18,8,9,43.1,88.9,0,8,31,0,11,224,1,0,195.6
396,R.J. Hunter,BOS,SG,36,97,37,13,4,14,36.7,85.7,30.2,6,17,19,11,314,0,0,185.9
397,Udonis Haslem,MIA,PF,37,59,75,14,2,5,37.7,75,11.1,12,22,1,5,259,0,0,179
398,Brandan Wright,MEM,PF,12,83,43,6,15,5,67.3,54.2,0,13,35,0,10,212,0,0,173.6
399,Bryce Dejean-Jones,NO,SG,14,79,48,15,2,10,40.6,52.4,37.5,11,16,12,11,278,0,0,172.1
400,Lucas Nogueira,TOR,C,29,65,47,7,12,12,63.6,53.3,33.3,8,27,1,11,224,0,0,168.9
401,Xavier Munford,MEM,PG,14,80,31,22,3,13,41.6,50,39.1,7,23,9,15,244,0,0,167.2
402,K.J. McDaniels,HOU,SG,37,89,42,10,6,7,40.3,80,28,24,22,7,17,235,0,0,163.4
403,Jeremy Evans,DAL,SF,30,71,54,2,9,6,54.2,71.4,25,15,22,4,7,251,0,0,161.8
404,Michael Kidd-Gilchrist,CHA,SF,7,89,45,9,3,3,54.1,69,42.9,20,30,3,8,204,2,0,160.5
405,Axel Toupane,DEN,SG,21,76,31,15,6,7,35.7,76.5,32.5,13,12,13,6,305,0,0,155.7
406,Kostas Papanikolaou,DEN,SF,26,67,40,16,5,13,36.4,64.3,31.2,9,14,10,21,294,0,0,154
407,Jordan McRae,CLE,SG,22,99,20,25,1,3,43.6,75,45.5,21,24,10,15,195,0,0,153.5
408,DeJuan Blair,PHO,C,29,61,57,11,2,8,41.2,38.5,0,5,28,0,15,218,0,0,150.9
409,Devyn Marble,ORL,SF,28,60,38,12,1,13,29.6,41.7,25,10,13,8,7,248,0,0,144.6
410,Louis Amundson,NY,PF,29,52,49,12,7,6,35.8,51.9,0,14,19,0,15,204,0,0,139.8
411,Christian Wood,PHI,PF,17,61,38,3,7,5,41.5,61.9,36.4,13,18,4,2,144,0,0,133.1
412,Matt Bonner,SA,C,30,76,27,9,1,6,50,75,42.9,3,14,15,3,205,0,0,132.9
413,Alan Anderson,WAS,SG,13,65,27,14,1,4,35.6,73.3,32.4,11,9,12,2,192,0,0,126.4
414,C.J. Wilcox,LAC,SG,23,70,12,10,2,10,39.4,75,39.1,9,17,9,2,166,0,0,121.4
414,Caron Butler,SAC,SF,17,63,22,10,1,9,42.4,83.3,16.7,10,22,3,3,175,0,0,121.4
416,Elijah Millsap,UTA,SG,20,36,35,19,3,7,28.2,72.2,8.3,13,10,1,9,172,0,0,117.5
417,Damjan Rudez,MIN,SF,33,75,20,11,1,3,40.3,100,34,8,8,17,13,277,0,0,110.5
418,Spencer Dinwiddie,DET,PG,12,58,17,22,0,3,35.8,57.6,10,19,18,1,7,159,0,0,110.4
419,Jarell Eddie,WAS,SG,26,63,23,5,1,5,30.8,100,31.9,8,5,15,1,146,0,0,109.1
420,Briante Weber,MIA,PG,7,31,25,21,3,9,35.9,75,0,3,14,0,9,168,0,0,107.5
421,Greg Smith,MIN,PF,18,43,42,6,1,4,56.2,41.2,0,7,18,0,7,191,0,0,105.4
422,Tony Wroten,NY,SG,8,67,21,20,0,3,33.8,54.1,17.6,20,19,3,29,144,0,0,99.2
423,Damien Inglis,MIL,SF,20,36,31,10,3,6,35.1,87.5,23.1,7,10,3,11,156,0,0,95.2
424,Alan Williams,PHO,PF,10,29,38,5,5,4,41.7,64.3,0,9,10,0,6,68,1,0,94.1
425,Nikola Pekovic,MIN,C,12,54,21,11,0,1,38,80,0,16,19,0,9,156,0,0,88.7
426,Chris Kaman,POR,C,16,44,24,11,1,1,46.5,100,25,3,19,1,8,111,0,0,85.3
427,Pat Connaughton,POR,SG,34,36,32,10,0,2,26.5,100,23.8,5,8,5,10,142,0,0,83.4
428,James Young,BOS,SG,29,29,26,9,1,6,30.6,25,23.1,1,5,6,5,198,0,0,82.7
429,Cameron Bairstow,CHI,PF,18,34,28,6,3,2,32.5,87.5,20,7,12,1,4,102,0,0,82.6
430,Chris Copeland,ORL,SF,24,50,10,11,0,2,33.3,85.7,27.8,6,7,10,6,155,0,0,76.5
431,Cleanthony Early,NY,SF,17,31,26,6,3,2,30,75,26.7,3,8,4,9,153,0,0,72.2
432,Joel Anthony,DET,PF,19,18,21,1,12,2,60,75,0,6,6,0,2,95,0,0,70.7
433,Alex Stepheson,MEM,PF,8,22,28,2,5,1,33.3,33.3,0,4,9,0,0,72,1,0,70.6
434,Sasha Kaun,CLE,C,24,22,26,3,5,4,52.9,44.4,0,4,9,0,7,95,0,0,68.7
435,Jeff Ayres,LAC,PF,17,30,22,5,3,0,52.2,100,0,6,12,0,6,106,0,0,63.9
436,Walter Tavares,ATL,C,11,25,21,3,6,1,57.9,37.5,0,3,11,0,5,69,0,0,63.7
437,Anthony Bennett,TOR,PF,19,28,23,0,0,5,30.8,90,21.4,9,5,3,4,84,0,0,61.6
438,Jordan Mickey,BOS,C,16,21,13,1,11,0,36.4,50,0,5,8,0,1,57,0,0,59.1
439,Jorge Gutierrez,CHA,PG,12,22,7,17,0,3,54.5,90.9,0,10,6,0,6,63,0,0,55.9
440,Russ Smith,MEM,PG,15,23,9,11,1,5,31.8,61.5,20,8,6,1,7,66,0,0,55.3
441,Orlando Johnson,NO,SG,7,26,15,2,3,3,25.7,75,18.2,6,7,2,4,101,0,0,55
442,Mitch McGary,OKC,PF,20,26,18,3,2,1,47.8,40,0,4,11,0,7,72,0,0,51.1
443,Aaron Harrison,CHA,SG,21,18,15,2,0,6,26.3,41.7,30,5,2,3,4,93,0,0,47
444,Lorenzo Brown,DET,PG,8,20,7,11,1,3,32,75,12.5,3,7,1,9,60,0,0,43.9
445,Cory Jefferson,PHO,PF,6,22,16,0,1,0,40.9,66.7,0,4,9,0,0,50,0,0,43.2
446,Tibor Pleiss,UTA,C,12,24,15,2,2,1,44,100,0,2,11,0,8,81,0,0,43
447,Andrew Goudelock,HOU,PG,8,22,2,4,2,6,45,75,11.1,3,8,1,7,49,0,0,39.4
448,Jodie Meeks,DET,SG,3,22,5,3,0,0,35,100,44.4,4,3,4,1,43,0,0,31.5
449,Steve Novak,MIL,SF,10,24,5,0,0,0,44.4,100,46.7,1,1,7,1,44,0,0,29
449,Josh Huestis,OKC,SF,5,14,10,0,2,1,41.7,0,66.7,0,1,4,3,54,0,0,29
451,Shayne Whittington,IND,PF,7,11,12,3,1,1,45.5,50,0,1,5,0,5,40,0,0,28.9
452,Dahntay Jones,CLE,SG,1,13,5,2,2,1,42.9,0,50,0,5,1,0,42,0,0,28
453,Eric Moreland,SAC,PF,8,8,11,1,4,0,50,50,0,2,3,0,3,47,0,0,27.7
454,Erick Green,UTA,PG,9,13,6,3,0,1,38.5,100,20,2,4,1,0,42,0,0,26.7
455,Cliff Alexander,POR,PF,8,10,6,0,2,1,50,0,0,0,5,0,1,35,0,0,22.2
456,Kevon Looney,GS,SF,5,9,10,0,0,0,57.1,0,50,0,3,1,1,20,0,0,20
457,Elliot Williams,MEM,SG,5,8,4,4,0,1,20,75,25,3,1,1,1,45,0,0,19.8
458,Jordan Adams,MEM,SG,2,7,2,3,0,3,33.3,60,0,3,2,0,2,14,0,0,17.9
459,Luis Montero,POR,SG,12,14,4,1,0,0,26.3,75,11.1,3,4,1,4,42,0,0,16.3
460,Jarnell Stokes,MIA,PF,7,7,4,1,0,1,60,50,0,1,3,0,0,18,0,0,15.3
461,Duje Dukan,SAC,PF,1,6,4,1,0,1,20,0,40,0,0,2,0,24,0,0,14.3
462,Justin Harper,DET,PF,5,13,1,0,0,1,40,50,44.4,1,0,4,2,35,0,0,14.2
463,Chuck Hayes,HOU,PF,2,4,8,2,0,0,50,100,0,2,1,0,3,23,0,0,13.6
464,Bryce Cotton,MEM,PG,8,8,0,3,0,3,40,0,0,0,4,0,5,38,0,0,13.5
465,Branden Dawson,LAC,SF,6,5,4,0,1,0,40,100,0,1,2,0,0,28,0,0,11.8
466,Nazr Mohammed,OKC,C,5,8,4,0,0,0,60,100,0,2,3,0,3,19,0,0,9.8
467,Jimmer Fredette,NY,PG,6,9,0,0,0,1,40,80,50,4,1,1,2,17,0,0,9
468,Bruno Caboclo,TOR,SF,6,3,2,1,1,2,8.3,0,14.3,0,0,1,4,42,0,0,8.9
469,Joe Harris,CLE,SG,5,3,3,2,0,0,25,0,25,0,0,1,1,15,0,0,8.6
470,Nate Robinson,NO,PG,2,0,0,4,0,1,0,0,0,0,0,0,0,23,0,0,8
471,Keith Appling,ORL,PG,5,6,1,1,0,1,25,100,0,2,2,0,3,26,0,0,7.7
472,Thanasis Antetokounmpo,NY,SF,2,6,1,0,0,0,75,0,0,0,3,0,0,6,0,0,7.2
473,Coty Clarke,BOS,PF,3,6,1,0,0,0,50,0,100,0,0,2,1,5,0,0,6.2
474,Rakeem Christmas,IND,PF,1,4,1,0,0,0,100,0,0,0,2,0,0,6,0,0,5.2
475,Sam Dekker,HOU,SF,3,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,3.2
475,J.J. O'Brien,UTA,SF,2,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,3.2
477,Martell Webster,WAS,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Quincy Pondexter,NO,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Dorell Wright,MIA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Joel Embiid,PHI,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Wilson Chandler,DEN,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Dante Exum,UTA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Jack Cooley,CLE,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Vernon Macklin,HOU,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Chris Babcock,PHI,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,John Holland,BOS,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
