RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
85,T.J. McConnell,PHI,PG,81,556,250,535,10,133,46.1,81.1,20,73,225,11,159,2133,5,0,1785.5
86,Danilo Gallinari,DEN,SF,63,1145,323,136,15,41,44.7,90.2,38.8,349,209,126,80,2134,4,0,1768.6
87,Robin Lopez,CHI,C,81,839,518,81,118,18,49.3,72.1,0,75,382,0,89,2271,9,0,1765.1
88,Marvin Williams,CHA,PF,76,849,494,106,54,58,42.2,87.3,35.1,131,173,124,60,2295,11,0,1764.8
89,Victor Oladipo,OKC,SG,67,1067,291,176,22,77,44.3,75.3,36.1,116,285,127,119,2222,2,0,1759.2
90,Kentavious Caldwell-Pope,DET,SG,76,1047,248,193,12,90,39.9,83.2,35,154,217,153,86,2528,1,0,1752.1
91,Ish Smith,DET,PG,81,758,233,419,33,61,44,70.6,26.7,72,301,28,112,1955,3,0,1742.1
92,D'Angelo Russell,LAL,PG,63,984,223,302,16,88,40.5,78.2,35.1,147,216,135,176,1810,2,0,1736.6
93,Enes Kanter,OKC,C,72,1033,483,67,38,31,54.5,78.6,13.2,224,397,5,123,1532,18,0,1728.1
94,Thaddeus Young,IND,PF,74,814,448,120,30,114,52.7,52.3,38.1,45,317,45,95,2236,7,0,1724.6
95,Pau Gasol,SA,C,64,792,499,150,70,24,50.2,70.7,53.8,130,247,56,81,1626,11,0,1722.8
96,Evan Fournier,ORL,SF,69,1167,209,202,4,67,44,80.5,35.7,223,280,128,141,2233,1,0,1721.8
97,Tim Hardaway Jr.,ATL,SF,79,1143,224,183,16,54,45.5,76.6,35.7,164,266,149,106,2153,0,0,1720.3
98,Rajon Rondo,CHI,PG,69,538,358,459,11,100,40.8,60,37.6,30,179,50,168,1842,6,1,1710.1
99,Wesley Matthews,DAL,SG,73,986,261,210,16,74,39.3,81.6,36.3,146,159,174,102,2494,0,0,1692.2
100,Clint Capela,HOU,C,65,818,526,64,80,34,64.4,53.1,0,94,362,0,87,1551,15,0,1686.2
101,Trevor Booker,BKN,PF,71,709,572,138,28,75,51.6,67.3,32.1,74,280,25,125,1754,16,0,1683.4
102,Patrick Beverley,HOU,PG,67,639,396,281,25,98,42,76.8,38.3,73,118,110,100,2057,7,0,1681.7
103,Jabari Parker,MIL,PF,51,1025,314,142,22,51,49,74.3,36.5,162,334,65,93,1727,2,0,1667.8
104,Taj Gibson,OKC,PF,78,846,488,73,65,43,51.6,71.5,23.1,113,362,3,107,1988,11,0,1650.1
105,T.J. Warren,PHO,SF,66,951,340,75,39,76,49.6,77.3,26.5,119,377,26,58,2048,5,0,1643.5
106,Frank Kaminsky,CHA,PF,75,874,339,162,36,50,39.9,75.6,32.8,118,204,116,76,1954,4,0,1619.8
107,Darren Collison,SAC,PG,68,900,154,311,9,68,47.7,86,42,147,267,73,113,2063,4,0,1592.3
108,Rondae Hollis-Jefferson,BKN,SF,78,675,453,154,44,82,43.4,75.1,22.4,190,220,15,115,1761,8,0,1586.6
109,J.J. Redick,LAC,SF,78,1173,172,110,13,56,44.4,89.1,42.9,180,195,201,98,2198,0,0,1584.4
110,Malcolm Brogdon,MIL,PG,75,767,211,318,12,85,45.7,86.5,40.6,109,212,78,113,1982,2,1,1578.2
111,Bojan Bogdanovic,WAS,SF,81,1113,279,111,7,34,44.5,89.3,36.7,217,232,144,131,2082,0,0,1565.3
112,Courtney Lee,NY,SG,77,835,258,179,22,81,45.6,86.7,40.3,85,213,108,69,2459,0,0,1550.1
113,Avery Bradley,BOS,SG,55,894,334,121,11,68,46.3,73.1,39,68,251,108,88,1834,10,0,1546.3
114,JaMychal Green,MEM,PF,77,689,544,84,34,47,50,80.2,38.2,134,195,55,94,2101,10,0,1535.8
115,Maurice Harkless,POR,SF,77,773,342,88,68,84,50.2,62.1,35.1,77,246,68,85,2223,2,0,1534.4
116,Ryan Anderson,HOU,PF,72,982,329,68,14,31,41.9,86,40.4,129,119,205,55,2116,2,0,1513.8
117,Jusuf Nurkic,POR,C,65,662,465,121,75,49,50.7,57.1,0,120,271,0,142,1391,13,0,1507.5
118,Kent Bazemore,ATL,SG,73,801,228,177,53,92,40.9,70.8,34.6,119,203,92,123,1962,0,0,1507.1
119,Andre Iguodala,GS,SF,76,574,304,260,38,77,52.8,70.6,36.2,72,155,64,58,1997,0,0,1500.8
120,Jamal Crawford,LAC,SG,82,1008,129,213,14,60,41.3,85.7,36,174,243,116,134,2157,0,0,1496.3
121,Will Barton,DEN,SG,60,820,259,206,30,45,44.2,75.3,37,143,208,87,97,1705,2,0,1492.8
122,Jameer Nelson,DEN,PG,75,687,190,385,8,54,44.4,71.4,38.8,45,162,106,130,2044,4,0,1486.5
123,Cory Joseph,TOR,PG,80,740,234,266,11,69,45.2,77,35.6,94,251,48,109,2002,1,0,1470.8
124,Seth Curry,DAL,SG,70,898,177,188,6,79,48.1,85,42.7,85,201,137,92,2029,1,0,1470.4
125,Jon Leuer,DET,PF,75,769,403,111,26,31,48.1,86.7,29.3,98,262,49,66,1943,3,0,1467.1
126,P.J. Tucker,TOR,SF,81,540,469,99,19,118,41.4,77.4,35.7,72,129,70,66,2235,3,0,1459.3
127,Sean Kilpatrick,BKN,SG,70,919,280,157,6,46,41.5,84.3,34.1,204,200,105,136,1753,4,0,1458.5
128,Alex Len,PHO,C,77,613,508,44,99,36,49.8,72.1,25,150,227,3,102,1559,11,0,1456.6
129,Nikola Mirotic,CHI,PF,70,744,383,75,56,53,41.3,77.3,34.2,99,129,129,80,1678,8,0,1454.1
130,Cody Zeller,CHA,C,62,639,405,99,61,58,57.1,67.9,0,133,253,0,65,1725,6,0,1446.5
131,Tony Allen,MEM,SG,71,643,391,98,29,114,46.1,61.5,27.8,80,259,15,100,1913,5,0,1445.2
132,Ty Lawson,SAC,PG,69,681,179,334,6,74,45.4,79.7,28.8,173,203,34,129,1732,3,1,1427.8
133,Brandon Jennings,WAS,PG,81,577,195,394,5,71,35.9,75,31.3,114,113,79,127,1801,3,0,1427
134,Brandon Ingram,LAL,SF,79,740,317,166,36,50,40.2,62.1,29.4,133,221,55,116,2279,0,0,1425.4
135,Marquese Chriss,PHO,PF,82,753,348,59,70,67,44.9,62.4,32.1,113,212,72,108,1743,3,0,1425.1
136,Andre Roberson,OKC,SG,79,522,403,79,81,94,46.4,42.3,24.6,47,170,45,51,2375,2,0,1423.1
137,Terrence Ross,ORL,SG,78,858,208,88,33,87,43.7,83.1,36.3,64,184,142,68,1954,0,0,1411.6
138,Bismack Biyombo,ORL,C,81,483,568,74,90,25,52.5,53.4,0,125,179,0,95,1793,10,0,1410.6
139,Kyle O'Quinn,NY,C,79,496,438,117,105,37,52.1,77.1,11.8,64,213,2,76,1229,6,0,1405.1
140,Dirk Nowitzki,DAL,PF,54,769,351,82,38,30,43.7,87.5,37.8,98,217,79,51,1424,8,0,1398.2
141,Gary Harris,DEN,SG,57,851,181,162,8,71,50.3,77.6,42,104,213,107,76,1782,0,0,1393.2
142,Austin Rivers,LAC,PG,74,889,160,204,10,49,44.2,69.1,37.1,132,212,111,115,2053,0,0,1390
143,Patty Mills,SA,PG,80,759,143,279,3,66,44,82.5,41.4,66,126,147,101,1754,1,0,1386.1
144,Guillermo Hernangomez,NY,C,72,587,499,97,36,41,53.1,72.8,26.7,91,242,4,100,1324,11,0,1385.3
145,Kelly Olynyk,BOS,C,75,678,360,148,28,44,51.1,73.2,35.4,90,192,68,96,1538,1,0,1380
146,George Hill,UTA,PG,49,829,167,203,11,49,47.7,80.1,40.2,157,195,94,85,1544,0,0,1368.9
147,Buddy Hield,SAC,SG,82,866,270,121,10,37,42.6,84.2,39.1,64,179,148,101,1888,0,0,1364.5
148,Jamal Murray,DEN,PG,82,811,213,171,24,53,40.5,88.3,33.4,106,180,115,114,1764,1,0,1363.1
149,Deron Williams,CLE,PG,64,701,147,360,8,31,43.8,82.6,36.3,90,178,85,137,1657,3,0,1358.4
150,David Lee,SA,PF,79,576,440,122,40,31,59,70.8,0,80,248,0,81,1476,7,0,1348
151,Allen Crabbe,POR,SG,79,845,224,94,20,54,46.8,84.7,44.4,105,169,134,62,2254,0,0,1340.8
152,Al-Farouq Aminu,POR,PF,62,532,451,100,44,61,39.2,70.6,32.9,96,113,70,94,1773,4,0,1339.2
153,Joe Ingles,UTA,SF,82,581,262,226,8,96,45.2,73.5,44.1,50,81,123,107,1972,0,0,1335.4
154,Nik Stauskas,PHI,SG,80,756,225,188,31,46,39.7,81.3,36.8,122,119,132,128,2187,0,0,1334
155,Kenneth Faried,DEN,PF,61,587,458,55,41,43,54.9,69.3,0,131,228,0,58,1295,11,0,1329.1
156,Matt Barnes,GS,SF,74,527,382,196,26,48,39.1,78.7,33.1,70,98,87,107,1775,4,0,1320.4
157,Amir Johnson,BOS,PF,80,520,363,141,63,50,57.7,67,40.9,67,186,27,78,1608,0,0,1315.1
158,Marreese Speights,LAC,PF,82,711,371,66,41,23,44.6,87.6,37.2,120,141,103,70,1285,4,0,1313.2
159,Zach LaVine,MIN,PG,47,889,160,140,10,40,45.9,83.6,38.7,117,206,120,85,1748,0,0,1306
160,Monta Ellis,IND,SG,74,630,202,237,27,77,44.3,72.7,31.9,93,204,43,135,1997,0,0,1300.9
161,Solomon Hill,NO,SF,80,563,306,141,32,72,38.4,80.5,34.8,103,89,94,82,2374,1,0,1267.7
162,C.J. Miles,IND,SF,76,815,229,48,25,46,43.4,90.3,41.3,84,112,169,41,1776,0,0,1262.8
163,Reggie Jackson,DET,PG,52,752,114,271,5,35,41.9,86.8,35.9,118,218,66,114,1424,4,0,1261.3
164,Matthew Dellavedova,MIL,PG,76,577,149,358,0,50,39,85.4,36.4,82,129,79,133,1986,0,0,1259.8
165,Willie Cauley-Stein,SAC,C,75,611,336,80,45,52,53,66.9,0,101,255,0,69,1420,8,0,1259.2
166,Joe Johnson,UTA,SG,78,715,243,144,18,35,43.7,81.8,40.9,63,167,106,70,1842,0,0,1258.6
167,Marco Belinelli,CHA,SG,74,780,178,147,9,44,42.9,89.3,36.2,150,162,102,70,1777,1,0,1250.1
168,Evan Turner,POR,SG,65,586,246,205,24,55,42.6,82.5,26.3,85,204,31,100,1658,2,0,1246.7
169,DeMarre Carroll,TOR,SF,72,638,276,74,28,81,40.1,76.1,34.1,89,111,109,54,1881,2,0,1244.2
170,Dion Waiters,MIA,SG,46,729,153,200,20,41,42.4,64.6,39.4,82,196,85,103,1384,1,0,1231.6
171,E'Twaun Moore,NO,SG,73,700,152,164,31,50,45.6,77,37,57,206,77,61,1819,0,0,1229.4
172,Larry Nance Jr.,LAL,PF,63,449,370,97,40,82,52.3,73.8,27.8,59,180,10,56,1441,7,0,1226.5
173,Sergio Rodriguez,PHI,PG,68,530,161,345,4,48,39.2,66.7,36.5,18,118,92,128,1517,1,0,1216.7
174,Tony Snell,MIL,SG,80,683,248,96,14,55,45.4,81,40.6,47,102,144,54,2335,1,0,1208.6
175,Zaza Pachulia,GS,C,70,426,409,132,33,58,53.6,77.8,0,98,164,0,89,1268,4,0,1207.8
176,Vince Carter,MEM,SG,73,586,226,133,36,60,39.4,76.5,37.8,88,81,112,50,1799,0,0,1198.7
177,Tim Frazier,NO,PG,65,464,173,335,6,55,40.3,76,31.2,98,123,40,101,1524,7,1,1195.1
178,Dewayne Dedmon,SA,C,76,387,494,45,64,39,62.2,69.9,0,65,161,0,61,1329,6,0,1192.3
179,Raymond Felton,LAC,PG,80,538,219,191,22,66,43,78.1,31.9,50,175,46,82,1699,0,0,1181.3
180,Tony Parker,SA,PG,63,638,112,285,2,33,46.6,72.6,33.3,85,242,23,89,1587,0,0,1180.9
181,Channing Frye,CLE,PF,74,676,290,45,38,33,45.8,85.1,41,63,101,137,53,1397,2,0,1180.5
182,Justin Holiday,NY,SG,82,629,227,102,31,65,43.3,82.5,35.5,66,136,97,66,1639,0,0,1180.4
183,Terrence Jones,MIL,PF,54,584,306,58,55,40,47,60.6,25.3,103,212,19,48,1270,6,0,1180.2
184,Rodney Hood,UTA,SG,59,748,202,96,11,38,40.9,78.3,37.3,90,158,114,66,1593,0,0,1166.4
185,Nene Hilario,HOU,C,67,609,279,65,40,55,61.7,58.9,33.3,116,242,3,73,1197,1,0,1158.3
186,Richaun Holmes,PHI,PF,57,559,307,57,54,42,55.8,69.9,35.1,72,203,27,53,1192,5,0,1151.9
187,Tyson Chandler,PHO,C,47,397,538,30,24,33,67.1,73.4,0,91,153,0,67,1297,12,0,1134.6
188,Danny Green,SA,SG,68,497,222,124,57,72,39.3,84.4,38.1,27,58,118,75,1806,0,0,1132.4
189,Kosta Koufos,SAC,C,71,470,404,46,48,35,55.1,61.3,0,38,216,0,61,1419,5,0,1128.8
190,Emmanuel Mudiay,DEN,PG,55,603,179,217,13,41,37.7,78.4,31.5,131,152,56,123,1405,1,0,1128.3
191,Garrett Temple,SAC,SG,65,506,184,168,28,84,42.4,78.4,37.1,58,101,82,78,1728,0,0,1124.8
192,Dwight Powell,DAL,PF,77,516,306,49,39,61,51.5,75.9,28.4,107,173,21,34,1333,2,0,1122.7
193,Thabo Sefolosha,ATL,SF,62,444,271,107,31,92,44.2,73.3,34.2,55,133,41,59,1595,0,0,1116.7
194,Nick Young,LAL,SG,60,791,137,58,14,37,43,85.6,40.5,77,102,170,36,1556,0,0,1108.4
195,Joel Embiid,PHI,C,31,627,242,66,76,27,46.6,78.3,36.7,191,164,36,117,786,9,0,1105.4
196,Kyle Korver,CLE,SG,67,678,186,110,21,33,46.5,90.5,45.1,38,77,162,69,1753,0,0,1105.2
197,Gerald Henderson,PHI,SG,72,662,185,112,14,41,42.5,80.6,35.3,133,173,61,65,1667,0,0,1097
198,Jeremy Lamb,CHA,SG,62,603,264,74,24,27,45.9,85.3,27.9,110,185,41,40,1142,1,0,1092.8
199,Iman Shumpert,CLE,SG,76,567,218,109,27,62,41.1,78.9,35.9,71,107,94,78,1937,0,0,1092.1
200,Shabazz Muhammad,MIN,SG,78,772,221,35,6,22,48.2,77.4,33.6,147,239,49,56,1515,1,0,1089.7
201,Josh Richardson,MIA,SF,53,539,168,139,40,61,39.5,77.9,33.2,60,127,75,65,1614,0,0,1086.1
202,Manu Ginobili,SA,SG,69,517,157,183,16,82,39,80.4,39.2,86,82,89,96,1291,0,0,1079.9
203,Isaiah Whitehead,BKN,SG,73,543,181,192,36,43,40.2,80.5,29.7,91,160,44,143,1643,1,0,1063.2
204,Rodney Mcgruder,MIA,SG,78,497,256,125,18,45,41.4,62,33.3,44,117,73,57,1965,0,0,1060.7
205,Nerlens Noel,DAL,C,51,445,295,50,50,64,59.4,69.4,0,77,184,0,51,1044,3,0,1051
206,D.J. Augustin,ORL,PG,78,616,117,210,1,31,37.7,81.4,34.7,131,100,95,90,1538,0,0,1045.4
207,Jeff Green,ORL,SF,69,638,211,80,15,38,39.4,86.3,27.5,145,167,53,75,1533,1,0,1042.2
208,Sam Dekker,HOU,SF,77,504,283,76,22,38,47.3,55.9,32.1,38,143,60,41,1419,0,0,1036.6
209,Derrick Favors,UTA,PF,50,476,303,56,40,44,48.7,61.5,30,67,200,3,60,1185,6,0,1031.6
210,Norman Powell,TOR,SF,76,636,167,82,14,50,44.8,79.2,32.4,126,171,56,70,1367,0,0,1017.4
211,Jahlil Okafor,PHI,C,50,590,240,58,49,19,51.5,67.1,0,106,242,0,91,1133,2,0,1010
212,Domantas Sabonis,OKC,C,81,479,287,82,33,39,39.9,65.7,32.1,44,141,51,83,1631,2,0,1007.4
213,John Henson,MIL,PF,58,392,295,57,81,30,51.3,69.2,0,74,159,0,53,1122,0,0,1000.5
214,Patrick Patterson,TOR,PF,65,445,291,76,23,41,40.1,71.7,37.2,43,60,94,38,1598,1,0,998.2
215,Justin Anderson,PHI,SG,75,532,247,66,23,42,42.7,79.1,30.1,102,128,58,66,1227,1,0,991.4
216,Al Jefferson,IND,C,66,535,279,57,17,17,49.9,76.5,0,65,235,0,33,930,1,0,990.3
217,Jeremy Lin,BKN,PG,36,523,135,184,15,41,43.8,81.6,37.2,115,117,58,86,882,3,0,987
218,Kelly Oubre Jr.,WAS,SF,79,501,262,47,18,56,42,75.8,28.7,75,132,54,49,1605,1,0,984.9
219,Rudy Gay,SAC,SF,30,562,190,83,26,45,45.5,85.5,37.2,118,159,42,74,1012,4,0,982.5
220,Luol Deng,LAL,SF,57,425,294,74,20,48,38.6,73,31.1,46,113,51,43,1487,5,0,981.8
221,Langston Galloway,SAC,SG,75,585,158,94,6,46,37.9,79.7,38.8,51,87,120,46,1495,0,0,973.6
222,Spencer Dinwiddie,BKN,PG,59,432,163,185,23,44,44.4,79.2,37.6,126,96,38,66,1333,0,0,973.1
223,Wayne Ellington,MIA,SG,62,648,132,70,5,36,41.6,86,37.8,37,82,149,29,1499,0,0,964.4
224,Montrezl Harrell,HOU,PF,58,527,217,64,42,20,65.2,62.8,14.3,76,224,1,44,1063,3,0,963.4
225,Andrew Harrison,MEM,SG,72,425,137,198,22,54,32.5,76.3,27.6,148,74,43,85,1473,0,0,953.4
226,Mike Muscala,ATL,PF,70,435,239,95,43,29,50.4,76.6,41.8,49,124,46,56,1239,0,0,952.3
227,Joakim Noah,NY,C,46,232,402,103,37,30,49,43.6,0,34,99,0,58,1014,5,0,944.9
228,Justin Hamilton,BKN,C,64,442,261,55,43,30,45.9,75,30.6,39,119,55,43,1176,1,0,940.7
